instances,drift,unbalance,type,alg,Gmean
50000,sine_P(y),4,incremental,CSMOTE,70.41899990564242
55000,sine_P(y),4,incremental,CSMOTE,70.39249707401169
60000,sine_P(y),4,incremental,CSMOTE,70.45972087726012
65000,sine_P(y),4,incremental,CSMOTE,70.47602091595559
70000,sine_P(y),4,incremental,CSMOTE,70.47571337574105
75000,sine_P(y),4,incremental,CSMOTE,70.50572430317924
80000,sine_P(y),4,incremental,CSMOTE,70.50841154238768
85000,sine_P(y),4,incremental,CSMOTE,70.50771837600271
90000,sine_P(y),4,incremental,CSMOTE,70.511865970503
95000,sine_P(y),4,incremental,CSMOTE,70.51605409031161
100000,sine_P(y),4,incremental,CSMOTE,70.51470799429657
5000,sine_P(y),4,incremental,RebalanceStream,69.351361988597
10000,sine_P(y),4,incremental,RebalanceStream,69.64007487637137
15000,sine_P(y),4,incremental,RebalanceStream,69.80872944243049
20000,sine_P(y),4,incremental,RebalanceStream,69.93661602683143
25000,sine_P(y),4,incremental,RebalanceStream,70.00930822935653
30000,sine_P(y),4,incremental,RebalanceStream,70.05365865796284
35000,sine_P(y),4,incremental,RebalanceStream,70.09655321997016
40000,sine_P(y),4,incremental,RebalanceStream,70.13492072160038
45000,sine_P(y),4,incremental,RebalanceStream,70.15968335916433
50000,sine_P(y),4,incremental,RebalanceStream,70.37283192510792
55000,sine_P(y),4,incremental,RebalanceStream,70.39193448730221
60000,sine_P(y),4,incremental,RebalanceStream,70.46601858742896
65000,sine_P(y),4,incremental,RebalanceStream,70.49266531193733
70000,sine_P(y),4,incremental,RebalanceStream,70.47278841290674
75000,sine_P(y),4,incremental,RebalanceStream,70.49161834943664
80000,sine_P(y),4,incremental,RebalanceStream,70.50421930090455
85000,sine_P(y),4,incremental,RebalanceStream,70.50285980640784
90000,sine_P(y),4,incremental,RebalanceStream,70.49681447707214
95000,sine_P(y),4,incremental,RebalanceStream,70.49884368262242
100000,sine_P(y),4,incremental,RebalanceStream,70.4994229198644
5000,sine_P(y),4,sudden,improved_OOB,69.46045406619187
10000,sine_P(y),4,sudden,improved_OOB,69.81519853408994
15000,sine_P(y),4,sudden,improved_OOB,70.00560713914501
20000,sine_P(y),4,sudden,improved_OOB,70.1126448452429
25000,sine_P(y),4,sudden,improved_OOB,70.18464362530031
30000,sine_P(y),4,sudden,improved_OOB,70.23291573533017
35000,sine_P(y),4,sudden,improved_OOB,70.2726076907472
40000,sine_P(y),4,sudden,improved_OOB,70.30036877576904
45000,sine_P(y),4,sudden,improved_OOB,70.32540275303596
50000,sine_P(y),4,sudden,improved_OOB,70.34457186528701
55000,sine_P(y),4,sudden,improved_OOB,70.57238874327146
60000,sine_P(y),4,sudden,improved_OOB,70.57016587277334
65000,sine_P(y),4,sudden,improved_OOB,70.57323521774798
70000,sine_P(y),4,sudden,improved_OOB,70.56607651754244
75000,sine_P(y),4,sudden,improved_OOB,70.58007230189328
80000,sine_P(y),4,sudden,improved_OOB,70.58578599103907
85000,sine_P(y),4,sudden,improved_OOB,70.58750785763
90000,sine_P(y),4,sudden,improved_OOB,70.59184983656118
95000,sine_P(y),4,sudden,improved_OOB,70.59650336219099
100000,sine_P(y),4,sudden,improved_OOB,70.59804643880894
5000,sine_P(y),4,sudden,WEOB1,69.45506532492578
10000,sine_P(y),4,sudden,WEOB1,69.8485968189473
15000,sine_P(y),4,sudden,WEOB1,70.01901119110248
20000,sine_P(y),4,sudden,WEOB1,70.118089456085
25000,sine_P(y),4,sudden,WEOB1,70.18884663007364
30000,sine_P(y),4,sudden,WEOB1,70.238192004272
35000,sine_P(y),4,sudden,WEOB1,70.28423618020597
40000,sine_P(y),4,sudden,WEOB1,70.31231536179418
45000,sine_P(y),4,sudden,WEOB1,70.33816917482501
50000,sine_P(y),4,sudden,WEOB1,70.35793232103238
55000,sine_P(y),4,sudden,WEOB1,70.5886427492625
60000,sine_P(y),4,sudden,WEOB1,70.57946984097654
65000,sine_P(y),4,sudden,WEOB1,70.58471321844601
70000,sine_P(y),4,sudden,WEOB1,70.57624554254679
75000,sine_P(y),4,sudden,WEOB1,70.58721806554217
80000,sine_P(y),4,sudden,WEOB1,70.59439689118827
85000,sine_P(y),4,sudden,WEOB1,70.59527729091295
90000,sine_P(y),4,sudden,WEOB1,70.60009037929562
95000,sine_P(y),4,sudden,WEOB1,70.60421569997224
100000,sine_P(y),4,sudden,WEOB1,70.60560680117172
5000,sine_P(y),4,sudden,OOB,69.30430729601679
10000,sine_P(y),4,sudden,OOB,69.75035784582948
15000,sine_P(y),4,sudden,OOB,69.93606464568659
20000,sine_P(y),4,sudden,OOB,70.05765013239952
25000,sine_P(y),4,sudden,OOB,70.13900355616586
30000,sine_P(y),4,sudden,OOB,70.19001920878854
35000,sine_P(y),4,sudden,OOB,70.23709112023826
40000,sine_P(y),4,sudden,OOB,70.26780530648554
45000,sine_P(y),4,sudden,OOB,70.29681147347745
50000,sine_P(y),4,sudden,OOB,70.31640989076942
55000,sine_P(y),4,sudden,OOB,70.56440823529276
60000,sine_P(y),4,sudden,OOB,70.5626159615852
65000,sine_P(y),4,sudden,OOB,70.57147556156195
70000,sine_P(y),4,sudden,OOB,70.56412961464477
75000,sine_P(y),4,sudden,OOB,70.57787809156656
80000,sine_P(y),4,sudden,OOB,70.58159663803315
85000,sine_P(y),4,sudden,OOB,70.5825586088773
90000,sine_P(y),4,sudden,OOB,70.58538160003563
95000,sine_P(y),4,sudden,OOB,70.58915224584982
100000,sine_P(y),4,sudden,OOB,70.59060964544535
5000,sine_P(y),4,sudden,ESOS_ELM,0.0
10000,sine_P(y),4,sudden,ESOS_ELM,0.0
15000,sine_P(y),4,sudden,ESOS_ELM,57.41654194442621
20000,sine_P(y),4,sudden,ESOS_ELM,60.760742379153484
25000,sine_P(y),4,sudden,ESOS_ELM,62.706926974803096
30000,sine_P(y),4,sudden,ESOS_ELM,64.0026794502808
35000,sine_P(y),4,sudden,ESOS_ELM,64.90988895302469
40000,sine_P(y),4,sudden,ESOS_ELM,65.57807615635555
45000,sine_P(y),4,sudden,ESOS_ELM,66.09157668602498
50000,sine_P(y),4,sudden,ESOS_ELM,66.48564146620096
55000,sine_P(y),4,sudden,ESOS_ELM,70.16895096417001
60000,sine_P(y),4,sudden,ESOS_ELM,70.11029836140622
65000,sine_P(y),4,sudden,ESOS_ELM,70.11330619714566
70000,sine_P(y),4,sudden,ESOS_ELM,70.12051688232071
75000,sine_P(y),4,sudden,ESOS_ELM,70.14359449781077
80000,sine_P(y),4,sudden,ESOS_ELM,70.1516968941614
85000,sine_P(y),4,sudden,ESOS_ELM,70.14293343746544
90000,sine_P(y),4,sudden,ESOS_ELM,70.14590773582408
95000,sine_P(y),4,sudden,ESOS_ELM,70.13915196876233
100000,sine_P(y),4,sudden,ESOS_ELM,70.13972653641981
5000,sine_P(y),4,sudden,improved_UOB,69.3304869143369
10000,sine_P(y),4,sudden,improved_UOB,69.76158031621412
15000,sine_P(y),4,sudden,improved_UOB,69.92491964252551
20000,sine_P(y),4,sudden,improved_UOB,70.02988542788592
25000,sine_P(y),4,sudden,improved_UOB,70.10739503312982
30000,sine_P(y),4,sudden,improved_UOB,70.16320416352568
35000,sine_P(y),4,sudden,improved_UOB,70.21396730435602
40000,sine_P(y),4,sudden,improved_UOB,70.24289611403348
45000,sine_P(y),4,sudden,improved_UOB,70.27101432485227
50000,sine_P(y),4,sudden,improved_UOB,70.29369442560338
55000,sine_P(y),4,sudden,improved_UOB,70.54836007488461
60000,sine_P(y),4,sudden,improved_UOB,70.53692789059141
65000,sine_P(y),4,sudden,improved_UOB,70.54147566515238
70000,sine_P(y),4,sudden,improved_UOB,70.53441054553988
75000,sine_P(y),4,sudden,improved_UOB,70.54483449376227
80000,sine_P(y),4,sudden,improved_UOB,70.55362325482818
85000,sine_P(y),4,sudden,improved_UOB,70.55693842735499
90000,sine_P(y),4,sudden,improved_UOB,70.56172357737324
95000,sine_P(y),4,sudden,improved_UOB,70.56737901870721
100000,sine_P(y),4,sudden,improved_UOB,70.56879224342467
5000,sine_P(y),4,sudden,WEOB2,69.3304869143369
10000,sine_P(y),4,sudden,WEOB2,69.76158031621412
15000,sine_P(y),4,sudden,WEOB2,69.92491964252551
20000,sine_P(y),4,sudden,WEOB2,70.02988542788592
25000,sine_P(y),4,sudden,WEOB2,70.10739503312982
30000,sine_P(y),4,sudden,WEOB2,70.16320416352568
35000,sine_P(y),4,sudden,WEOB2,70.21396730435602
40000,sine_P(y),4,sudden,WEOB2,70.24289611403348
45000,sine_P(y),4,sudden,WEOB2,70.27101432485227
50000,sine_P(y),4,sudden,WEOB2,70.29369442560338
55000,sine_P(y),4,sudden,WEOB2,70.54836007488461
60000,sine_P(y),4,sudden,WEOB2,70.53692789059141
65000,sine_P(y),4,sudden,WEOB2,70.54147566515238
70000,sine_P(y),4,sudden,WEOB2,70.53441054553988
75000,sine_P(y),4,sudden,WEOB2,70.54483449376227
80000,sine_P(y),4,sudden,WEOB2,70.55362325482818
85000,sine_P(y),4,sudden,WEOB2,70.55693842735499
90000,sine_P(y),4,sudden,WEOB2,70.56172357737324
95000,sine_P(y),4,sudden,WEOB2,70.56737901870721
100000,sine_P(y),4,sudden,WEOB2,70.56879224342467
5000,sine_P(y),4,sudden,UOB,69.30430729601679
10000,sine_P(y),4,sudden,UOB,69.75035784582948
15000,sine_P(y),4,sudden,UOB,69.93606464568659
20000,sine_P(y),4,sudden,UOB,70.05765013239952
25000,sine_P(y),4,sudden,UOB,70.13900355616586
30000,sine_P(y),4,sudden,UOB,70.19001920878854
35000,sine_P(y),4,sudden,UOB,70.23709112023826
40000,sine_P(y),4,sudden,UOB,70.26780530648554
45000,sine_P(y),4,sudden,UOB,70.29681147347745
50000,sine_P(y),4,sudden,UOB,70.31640989076942
55000,sine_P(y),4,sudden,UOB,70.56440823529276
60000,sine_P(y),4,sudden,UOB,70.5626159615852
65000,sine_P(y),4,sudden,UOB,70.57147556156195
70000,sine_P(y),4,sudden,UOB,70.56412961464477
75000,sine_P(y),4,sudden,UOB,70.57787809156656
80000,sine_P(y),4,sudden,UOB,70.58159663803315
85000,sine_P(y),4,sudden,UOB,70.5825586088773
90000,sine_P(y),4,sudden,UOB,70.58538160003563
95000,sine_P(y),4,sudden,UOB,70.58915224584982
100000,sine_P(y),4,sudden,UOB,70.59060964544535
5000,sine_P(y),4,sudden,CSMOTE,69.30380780260542
10000,sine_P(y),4,sudden,CSMOTE,69.65117163756814
15000,sine_P(y),4,sudden,CSMOTE,69.8465304345349
20000,sine_P(y),4,sudden,CSMOTE,69.95308046160402
25000,sine_P(y),4,sudden,CSMOTE,70.02968379119532
30000,sine_P(y),4,sudden,CSMOTE,70.08825766032429
35000,sine_P(y),4,sudden,CSMOTE,70.13793319653765
40000,sine_P(y),4,sudden,CSMOTE,70.15650185763728
45000,sine_P(y),4,sudden,CSMOTE,70.19043219708432
50000,sine_P(y),4,sudden,CSMOTE,70.21023869741306
55000,sine_P(y),4,sudden,CSMOTE,70.48420917883477
60000,sine_P(y),4,sudden,CSMOTE,70.48074205527324
65000,sine_P(y),4,sudden,CSMOTE,70.49729657761306
70000,sine_P(y),4,sudden,CSMOTE,70.47014070305592
75000,sine_P(y),4,sudden,CSMOTE,70.48876944275355
80000,sine_P(y),4,sudden,CSMOTE,70.48887819258042
85000,sine_P(y),4,sudden,CSMOTE,70.49107801545857
90000,sine_P(y),4,sudden,CSMOTE,70.50122562258049
95000,sine_P(y),4,sudden,CSMOTE,70.50941611767476
100000,sine_P(y),4,sudden,CSMOTE,70.50947546478746
5000,sine_P(y),4,sudden,RebalanceStream,69.351361988597
10000,sine_P(y),4,sudden,RebalanceStream,69.64007487637137
15000,sine_P(y),4,sudden,RebalanceStream,69.80872944243049
20000,sine_P(y),4,sudden,RebalanceStream,69.93661602683143
25000,sine_P(y),4,sudden,RebalanceStream,70.00928131238037
30000,sine_P(y),4,sudden,RebalanceStream,70.05361559470994
35000,sine_P(y),4,sudden,RebalanceStream,70.09651772723262
40000,sine_P(y),4,sudden,RebalanceStream,70.13778214035574
45000,sine_P(y),4,sudden,RebalanceStream,70.1616966307224
50000,sine_P(y),4,sudden,RebalanceStream,70.17701255556467
55000,sine_P(y),4,sudden,RebalanceStream,70.4530044796612
60000,sine_P(y),4,sudden,RebalanceStream,70.43852897821242
65000,sine_P(y),4,sudden,RebalanceStream,70.46647481855577
70000,sine_P(y),4,sudden,RebalanceStream,70.46047833251112
75000,sine_P(y),4,sudden,RebalanceStream,70.47872549543469
80000,sine_P(y),4,sudden,RebalanceStream,70.49134042424997
85000,sine_P(y),4,sudden,RebalanceStream,70.49152729313583
90000,sine_P(y),4,sudden,RebalanceStream,70.48760092857992
95000,sine_P(y),4,sudden,RebalanceStream,70.49107007538392
100000,sine_P(y),4,sudden,RebalanceStream,70.49296909211128
5000,sine_P(y),3,sudden,improved_OOB,69.50472978924277
10000,sine_P(y),3,sudden,improved_OOB,69.90625990127383
15000,sine_P(y),3,sudden,improved_OOB,70.06406018218726
20000,sine_P(y),3,sudden,improved_OOB,70.17545104306164
25000,sine_P(y),3,sudden,improved_OOB,70.22794231961103
30000,sine_P(y),3,sudden,improved_OOB,70.27064382221658
35000,sine_P(y),3,sudden,improved_OOB,70.30224639935373
40000,sine_P(y),3,sudden,improved_OOB,70.32640396621166
45000,sine_P(y),3,sudden,improved_OOB,70.35164612740928
50000,sine_P(y),3,sudden,improved_OOB,70.3730456045394
55000,sine_P(y),3,sudden,improved_OOB,70.5993272525994
60000,sine_P(y),3,sudden,improved_OOB,70.58349975439731
65000,sine_P(y),3,sudden,improved_OOB,70.59642772023577
70000,sine_P(y),3,sudden,improved_OOB,70.59186284508556
75000,sine_P(y),3,sudden,improved_OOB,70.58591599746563
80000,sine_P(y),3,sudden,improved_OOB,70.5865606108557
85000,sine_P(y),3,sudden,improved_OOB,70.59185933721687
90000,sine_P(y),3,sudden,improved_OOB,70.5952618692422
95000,sine_P(y),3,sudden,improved_OOB,70.59630061734016
100000,sine_P(y),3,sudden,improved_OOB,70.59617476834424
5000,sine_P(y),3,sudden,WEOB1,69.44703564332369
10000,sine_P(y),3,sudden,WEOB1,69.89370544014464
15000,sine_P(y),3,sudden,WEOB1,70.06206850480746
20000,sine_P(y),3,sudden,WEOB1,70.169496543024
25000,sine_P(y),3,sudden,WEOB1,70.22728280299134
30000,sine_P(y),3,sudden,WEOB1,70.27909679966224
35000,sine_P(y),3,sudden,WEOB1,70.31243152790668
40000,sine_P(y),3,sudden,WEOB1,70.33978711708984
45000,sine_P(y),3,sudden,WEOB1,70.3631477397993
50000,sine_P(y),3,sudden,WEOB1,70.38401494028287
55000,sine_P(y),3,sudden,WEOB1,70.59896876552783
60000,sine_P(y),3,sudden,WEOB1,70.58450085137838
65000,sine_P(y),3,sudden,WEOB1,70.6012034216976
70000,sine_P(y),3,sudden,WEOB1,70.59908848774361
75000,sine_P(y),3,sudden,WEOB1,70.59155456957204
80000,sine_P(y),3,sudden,WEOB1,70.596623417299
85000,sine_P(y),3,sudden,WEOB1,70.60083089242134
90000,sine_P(y),3,sudden,WEOB1,70.60355580882728
95000,sine_P(y),3,sudden,WEOB1,70.60423539598739
100000,sine_P(y),3,sudden,WEOB1,70.60442704559087
5000,sine_P(y),3,sudden,OOB,68.97211338743595
10000,sine_P(y),3,sudden,OOB,69.52240133490464
15000,sine_P(y),3,sudden,OOB,69.73173567755994
20000,sine_P(y),3,sudden,OOB,69.89428832490857
25000,sine_P(y),3,sudden,OOB,69.97888370000253
30000,sine_P(y),3,sudden,OOB,70.04989696075525
35000,sine_P(y),3,sudden,OOB,70.09960544300327
40000,sine_P(y),3,sudden,OOB,70.13447618577683
45000,sine_P(y),3,sudden,OOB,70.17154628418766
50000,sine_P(y),3,sudden,OOB,70.20463104237304
55000,sine_P(y),3,sudden,OOB,70.51596146779647
60000,sine_P(y),3,sudden,OOB,70.53015679760775
65000,sine_P(y),3,sudden,OOB,70.55492735697693
70000,sine_P(y),3,sudden,OOB,70.56256376527779
75000,sine_P(y),3,sudden,OOB,70.55321394483246
80000,sine_P(y),3,sudden,OOB,70.5587826709531
85000,sine_P(y),3,sudden,OOB,70.56747931546641
90000,sine_P(y),3,sudden,OOB,70.57022212444011
95000,sine_P(y),3,sudden,OOB,70.5729334026927
100000,sine_P(y),3,sudden,OOB,70.57145978734226
5000,sine_P(y),3,sudden,ESOS_ELM,0.0
10000,sine_P(y),3,sudden,ESOS_ELM,0.0
15000,sine_P(y),3,sudden,ESOS_ELM,57.40459363411021
20000,sine_P(y),3,sudden,ESOS_ELM,60.77138287730122
25000,sine_P(y),3,sudden,ESOS_ELM,62.72262099720664
30000,sine_P(y),3,sudden,ESOS_ELM,64.01111117612975
35000,sine_P(y),3,sudden,ESOS_ELM,64.93806751089382
40000,sine_P(y),3,sudden,ESOS_ELM,65.6004088910598
45000,sine_P(y),3,sudden,ESOS_ELM,66.1012038042971
50000,sine_P(y),3,sudden,ESOS_ELM,66.52397380047601
55000,sine_P(y),3,sudden,ESOS_ELM,70.16854545061616
60000,sine_P(y),3,sudden,ESOS_ELM,70.11146219102793
65000,sine_P(y),3,sudden,ESOS_ELM,70.0718392484618
70000,sine_P(y),3,sudden,ESOS_ELM,70.05070692900348
75000,sine_P(y),3,sudden,ESOS_ELM,70.02067757492343
80000,sine_P(y),3,sudden,ESOS_ELM,70.01477773601829
85000,sine_P(y),3,sudden,ESOS_ELM,70.01804557283604
90000,sine_P(y),3,sudden,ESOS_ELM,70.01109677370181
95000,sine_P(y),3,sudden,ESOS_ELM,70.00934975172926
100000,sine_P(y),3,sudden,ESOS_ELM,70.00019248164432
5000,sine_P(y),3,sudden,improved_UOB,69.15463008629101
10000,sine_P(y),3,sudden,improved_UOB,69.69109437807053
15000,sine_P(y),3,sudden,improved_UOB,69.88189959749536
20000,sine_P(y),3,sudden,improved_UOB,69.98915919843625
25000,sine_P(y),3,sudden,improved_UOB,70.06167231402004
30000,sine_P(y),3,sudden,improved_UOB,70.13280166634279
35000,sine_P(y),3,sudden,improved_UOB,70.17200011218698
40000,sine_P(y),3,sudden,improved_UOB,70.20683990828795
45000,sine_P(y),3,sudden,improved_UOB,70.23331734015206
50000,sine_P(y),3,sudden,improved_UOB,70.25811296740116
55000,sine_P(y),3,sudden,improved_UOB,70.50470393843946
60000,sine_P(y),3,sudden,improved_UOB,70.50534877179845
65000,sine_P(y),3,sudden,improved_UOB,70.53340741715229
70000,sine_P(y),3,sudden,improved_UOB,70.52665596394007
75000,sine_P(y),3,sudden,improved_UOB,70.51675667848042
80000,sine_P(y),3,sudden,improved_UOB,70.52663863181198
85000,sine_P(y),3,sudden,improved_UOB,70.5374983837883
90000,sine_P(y),3,sudden,improved_UOB,70.54112151631969
95000,sine_P(y),3,sudden,improved_UOB,70.54459531956442
100000,sine_P(y),3,sudden,improved_UOB,70.54705755523243
5000,sine_P(y),3,sudden,WEOB2,69.15463008629101
10000,sine_P(y),3,sudden,WEOB2,69.69109437807053
15000,sine_P(y),3,sudden,WEOB2,69.88189959749536
20000,sine_P(y),3,sudden,WEOB2,69.98915919843625
25000,sine_P(y),3,sudden,WEOB2,70.06167231402004
30000,sine_P(y),3,sudden,WEOB2,70.13280166634279
35000,sine_P(y),3,sudden,WEOB2,70.17200011218698
40000,sine_P(y),3,sudden,WEOB2,70.20683990828795
45000,sine_P(y),3,sudden,WEOB2,70.23331734015206
50000,sine_P(y),3,sudden,WEOB2,70.25811296740116
55000,sine_P(y),3,sudden,WEOB2,70.50470393843946
60000,sine_P(y),3,sudden,WEOB2,70.50534877179845
65000,sine_P(y),3,sudden,WEOB2,70.53340741715229
70000,sine_P(y),3,sudden,WEOB2,70.52665596394007
75000,sine_P(y),3,sudden,WEOB2,70.51675667848042
80000,sine_P(y),3,sudden,WEOB2,70.52663863181198
85000,sine_P(y),3,sudden,WEOB2,70.5374983837883
90000,sine_P(y),3,sudden,WEOB2,70.54112151631969
95000,sine_P(y),3,sudden,WEOB2,70.54459531956442
100000,sine_P(y),3,sudden,WEOB2,70.54705755523243
5000,sine_P(y),3,sudden,UOB,68.88206124093315
10000,sine_P(y),3,sudden,UOB,69.44801590686998
15000,sine_P(y),3,sudden,UOB,69.6691485584212
20000,sine_P(y),3,sudden,UOB,69.83239511640055
25000,sine_P(y),3,sudden,UOB,69.92001794899285
30000,sine_P(y),3,sudden,UOB,69.99549748113115
35000,sine_P(y),3,sudden,UOB,70.04802424767004
40000,sine_P(y),3,sudden,UOB,70.08467066575004
45000,sine_P(y),3,sudden,UOB,70.124492732517
50000,sine_P(y),3,sudden,UOB,70.16020939575512
55000,sine_P(y),3,sudden,UOB,70.47620852913596
60000,sine_P(y),3,sudden,UOB,70.49133858711608
65000,sine_P(y),3,sudden,UOB,70.51978407939792
70000,sine_P(y),3,sudden,UOB,70.5245214866256
75000,sine_P(y),3,sudden,UOB,70.51763500852726
80000,sine_P(y),3,sudden,UOB,70.52500123986626
85000,sine_P(y),3,sudden,UOB,70.53383793237973
90000,sine_P(y),3,sudden,UOB,70.53488585875837
95000,sine_P(y),3,sudden,UOB,70.53693213190095
100000,sine_P(y),3,sudden,UOB,70.53639777866753
5000,sine_P(y),3,sudden,CSMOTE,69.43354168717336
10000,sine_P(y),3,sudden,CSMOTE,69.77049386091402
15000,sine_P(y),3,sudden,CSMOTE,69.94542491676313
20000,sine_P(y),3,sudden,CSMOTE,70.03696288345682
25000,sine_P(y),3,sudden,CSMOTE,70.09571898982377
30000,sine_P(y),3,sudden,CSMOTE,70.1413925482807
35000,sine_P(y),3,sudden,CSMOTE,70.18295935997095
40000,sine_P(y),3,sudden,CSMOTE,70.21880374213333
45000,sine_P(y),3,sudden,CSMOTE,70.24735368267272
50000,sine_P(y),3,sudden,CSMOTE,70.27244856276728
55000,sine_P(y),3,sudden,CSMOTE,70.55846939379894
60000,sine_P(y),3,sudden,CSMOTE,70.01469267676548
65000,sine_P(y),3,sudden,CSMOTE,69.99636717686482
70000,sine_P(y),3,sudden,CSMOTE,70.02407566325472
75000,sine_P(y),3,sudden,CSMOTE,70.06884382214332
80000,sine_P(y),3,sudden,CSMOTE,70.11334242385523
85000,sine_P(y),3,sudden,CSMOTE,70.15384108390484
90000,sine_P(y),3,sudden,CSMOTE,70.17848928330295
95000,sine_P(y),3,sudden,CSMOTE,70.19941620682194
100000,sine_P(y),3,sudden,CSMOTE,70.2041681408297
5000,sine_P(y),3,sudden,RebalanceStream,68.93512017551538
10000,sine_P(y),3,sudden,RebalanceStream,69.36397430178462
15000,sine_P(y),3,sudden,RebalanceStream,69.58952130430502
20000,sine_P(y),3,sudden,RebalanceStream,69.75023960899469
25000,sine_P(y),3,sudden,RebalanceStream,69.85016325429157
30000,sine_P(y),3,sudden,RebalanceStream,69.90784097369729
35000,sine_P(y),3,sudden,RebalanceStream,69.96573869932534
40000,sine_P(y),3,sudden,RebalanceStream,70.002392152415
45000,sine_P(y),3,sudden,RebalanceStream,70.03761466859486
50000,sine_P(y),3,sudden,RebalanceStream,70.07571644878692
55000,sine_P(y),3,sudden,RebalanceStream,70.43569201442178
60000,sine_P(y),3,sudden,RebalanceStream,70.46236067647884
65000,sine_P(y),3,sudden,RebalanceStream,70.46433474813377
70000,sine_P(y),3,sudden,RebalanceStream,70.46365822234597
75000,sine_P(y),3,sudden,RebalanceStream,70.46652910575362
80000,sine_P(y),3,sudden,RebalanceStream,70.47712136846482
85000,sine_P(y),3,sudden,RebalanceStream,70.48579786989585
90000,sine_P(y),3,sudden,RebalanceStream,70.49310056312072
95000,sine_P(y),3,sudden,RebalanceStream,70.49219804571284
100000,sine_P(y),3,sudden,RebalanceStream,70.48779026201761
5000,sine_P(y),3,incremental,improved_OOB,69.50472978924277
10000,sine_P(y),3,incremental,improved_OOB,69.90625990127383
15000,sine_P(y),3,incremental,improved_OOB,70.06406018218726
20000,sine_P(y),3,incremental,improved_OOB,70.17545104306164
25000,sine_P(y),3,incremental,improved_OOB,70.2279702909324
30000,sine_P(y),3,incremental,improved_OOB,70.269271582781
35000,sine_P(y),3,incremental,improved_OOB,70.30201377341787
