drift,unbalance,type,alg,exp,gmean
jitter,2,sudden,improved_OOB,8,66.77829041147021
jitter,2,sudden,improved_OOB,9,66.15393173897715
jitter,2,sudden,WEOB1,0,67.16100185898783
jitter,2,sudden,WEOB1,1,66.71951335256516
jitter,2,sudden,WEOB1,2,66.70257437078432
jitter,2,sudden,WEOB1,3,67.32205262865526
jitter,2,sudden,WEOB1,4,66.87939394200632
jitter,2,sudden,WEOB1,5,65.93503655149286
jitter,2,sudden,WEOB1,6,67.32525113655387
jitter,2,sudden,WEOB1,7,67.53492578994891
jitter,2,sudden,WEOB1,8,66.68635262347954
jitter,2,sudden,WEOB1,9,66.19007533983219
jitter,2,sudden,CSMOTE,0,65.78083132704782
jitter,2,sudden,CSMOTE,1,65.78083132704782
jitter,2,sudden,CSMOTE,2,65.78083132704782
jitter,2,sudden,CSMOTE,3,65.78083132704782
jitter,2,sudden,CSMOTE,4,65.78083132704782
jitter,2,sudden,CSMOTE,5,65.78083132704782
jitter,2,sudden,CSMOTE,6,65.78083132704782
jitter,2,sudden,CSMOTE,7,65.78083132704782
jitter,2,sudden,CSMOTE,8,65.78083132704782
jitter,2,sudden,CSMOTE,9,65.78083132704782
jitter,2,sudden,OOB,0,67.23784749219949
jitter,2,sudden,OOB,1,67.10839229702523
jitter,2,sudden,OOB,2,66.82208705736505
jitter,2,sudden,OOB,3,67.31669586849776
jitter,2,sudden,OOB,4,67.15664484474416
jitter,2,sudden,OOB,5,66.63918218632101
jitter,2,sudden,OOB,6,67.53241278929161
jitter,2,sudden,OOB,7,67.6497286304448
jitter,2,sudden,OOB,8,67.0582293277653
jitter,2,sudden,OOB,9,66.67562002870997
jitter,2,sudden,ESOS_ELM,0,63.02932005389429
jitter,2,sudden,ESOS_ELM,1,63.40259498724438
jitter,2,sudden,ESOS_ELM,2,63.37274833738529
jitter,2,sudden,ESOS_ELM,3,63.1373107767708
jitter,2,sudden,ESOS_ELM,4,63.74844753983075
jitter,2,sudden,ESOS_ELM,5,63.71620536873492
jitter,2,sudden,ESOS_ELM,6,63.11380453594885
jitter,2,sudden,ESOS_ELM,7,63.191772716679075
jitter,2,sudden,ESOS_ELM,8,63.64456877309497
jitter,2,sudden,ESOS_ELM,9,63.04220760894225
jitter,2,sudden,improved_UOB,0,65.19422607200558
jitter,2,sudden,improved_UOB,1,64.88502251763728
jitter,2,sudden,improved_UOB,2,64.8104736787562
jitter,2,sudden,improved_UOB,3,65.63058808753917
jitter,2,sudden,improved_UOB,4,65.39254509375087
jitter,2,sudden,improved_UOB,5,64.16290634075577
jitter,2,sudden,improved_UOB,6,65.76515031993816
jitter,2,sudden,improved_UOB,7,66.31536763893817
jitter,2,sudden,improved_UOB,8,64.62536883220153
jitter,2,sudden,improved_UOB,9,64.9428327345464
jitter,2,sudden,WEOB2,0,65.19422607200558
jitter,2,sudden,WEOB2,1,64.88502251763728
jitter,2,sudden,WEOB2,2,64.8104736787562
jitter,2,sudden,WEOB2,3,65.63058808753917
jitter,2,sudden,WEOB2,4,65.39254509375087
jitter,2,sudden,WEOB2,5,64.16290634075577
jitter,2,sudden,WEOB2,6,65.76515031993816
jitter,2,sudden,WEOB2,7,66.31536763893817
jitter,2,sudden,WEOB2,8,64.62536883220153
jitter,2,sudden,WEOB2,9,64.9428327345464
jitter,2,sudden,UOB,0,64.88653933359494
jitter,2,sudden,UOB,1,64.69064436420909
jitter,2,sudden,UOB,2,64.57495611657473
jitter,2,sudden,UOB,3,65.36924836448674
jitter,2,sudden,UOB,4,65.126854972591
jitter,2,sudden,UOB,5,64.15384657824116
jitter,2,sudden,UOB,6,65.67988449078571
jitter,2,sudden,UOB,7,66.26548282372929
jitter,2,sudden,UOB,8,64.41682341347597
jitter,2,sudden,UOB,9,64.38628209299394
jitter,2,sudden,RebalanceStream,0,57.56364831419661
jitter,2,sudden,RebalanceStream,1,59.128026236609344
jitter,2,sudden,RebalanceStream,2,57.961498194366904
jitter,2,sudden,RebalanceStream,3,58.42878902900973
jitter,2,sudden,RebalanceStream,4,57.37542518332092
jitter,2,sudden,RebalanceStream,5,57.1533873673295
jitter,2,sudden,RebalanceStream,6,57.31502121547243
jitter,2,sudden,RebalanceStream,7,62.23660581157873
jitter,2,sudden,RebalanceStream,8,57.441916851489374
jitter,2,sudden,RebalanceStream,9,58.53583238585912
jitter,2,periodic,improved_OOB,0,67.51817419662258
jitter,2,periodic,improved_OOB,1,66.93259322933744
jitter,2,periodic,improved_OOB,2,66.64261076131109
jitter,2,periodic,improved_OOB,3,67.98059289879406
jitter,2,periodic,improved_OOB,4,67.65468322581451
jitter,2,periodic,improved_OOB,5,67.89096509497097
jitter,2,periodic,improved_OOB,6,67.44884311972123
jitter,2,periodic,improved_OOB,7,67.57131409033568
jitter,2,periodic,improved_OOB,8,67.21429267182506
jitter,2,periodic,improved_OOB,9,67.69442617468692
jitter,2,periodic,WEOB1,0,67.54881681055724
jitter,2,periodic,WEOB1,1,67.05618330396649
jitter,2,periodic,WEOB1,2,66.78998827849858
jitter,2,periodic,WEOB1,3,68.07723807445089
jitter,2,periodic,WEOB1,4,67.86549069069156
jitter,2,periodic,WEOB1,5,68.06157941445944
jitter,2,periodic,WEOB1,6,67.48176153425104
jitter,2,periodic,WEOB1,7,67.6803147933937
jitter,2,periodic,WEOB1,8,67.36883814780352
jitter,2,periodic,WEOB1,9,67.58727174141696
jitter,2,periodic,CSMOTE,0,64.31770050017467
jitter,2,periodic,CSMOTE,1,64.31770050017467
jitter,2,periodic,CSMOTE,2,64.31770050017467
jitter,2,periodic,CSMOTE,3,64.31770050017467
jitter,2,periodic,CSMOTE,4,64.31770050017467
jitter,2,periodic,CSMOTE,5,64.31770050017467
jitter,2,periodic,CSMOTE,6,64.31770050017467
jitter,2,periodic,CSMOTE,7,64.31770050017467
jitter,2,periodic,CSMOTE,8,64.31770050017467
jitter,2,periodic,CSMOTE,9,64.31770050017467
jitter,2,periodic,OOB,0,67.76158753169332
jitter,2,periodic,OOB,1,67.33600595345462
jitter,2,periodic,OOB,2,67.26248428827972
jitter,2,periodic,OOB,3,68.06721688191809
jitter,2,periodic,OOB,4,68.00504877211257
jitter,2,periodic,OOB,5,67.90691180545775
jitter,2,periodic,OOB,6,67.67627434064596
jitter,2,periodic,OOB,7,67.69299680350153
jitter,2,periodic,OOB,8,67.50831445520853
jitter,2,periodic,OOB,9,67.78989508757631
jitter,2,periodic,ESOS_ELM,0,60.28134784729294
jitter,2,periodic,ESOS_ELM,1,60.84892436373703
jitter,2,periodic,ESOS_ELM,2,60.95462061981455
jitter,2,periodic,ESOS_ELM,3,60.62505736082012
jitter,2,periodic,ESOS_ELM,4,59.68708527025825
jitter,2,periodic,ESOS_ELM,5,61.10391125699662
jitter,2,periodic,ESOS_ELM,6,61.1858036094265
jitter,2,periodic,ESOS_ELM,7,60.94337356147158
jitter,2,periodic,ESOS_ELM,8,61.00653367520467
jitter,2,periodic,ESOS_ELM,9,61.29236335105238
jitter,2,periodic,improved_UOB,0,65.79387652377011
jitter,2,periodic,improved_UOB,1,65.73305153296626
jitter,2,periodic,improved_UOB,2,65.33325364952765
jitter,2,periodic,improved_UOB,3,67.24410210672731
jitter,2,periodic,improved_UOB,4,66.75350214228729
jitter,2,periodic,improved_UOB,5,66.74094496170021
jitter,2,periodic,improved_UOB,6,66.44109560979442
jitter,2,periodic,improved_UOB,7,66.42607514855717
jitter,2,periodic,improved_UOB,8,66.11993928283412
jitter,2,periodic,improved_UOB,9,66.14228090796544
jitter,2,periodic,WEOB2,0,65.79387652377011
jitter,2,periodic,WEOB2,1,65.73305153296626
jitter,2,periodic,WEOB2,2,65.33325364952765
jitter,2,periodic,WEOB2,3,67.24410210672731
jitter,2,periodic,WEOB2,4,66.75350214228729
jitter,2,periodic,WEOB2,5,66.74094496170021
jitter,2,periodic,WEOB2,6,66.44109560979442
jitter,2,periodic,WEOB2,7,66.42607514855717
jitter,2,periodic,WEOB2,8,66.11993928283412
jitter,2,periodic,WEOB2,9,66.14228090796544
jitter,2,periodic,UOB,0,65.5980406486207
jitter,2,periodic,UOB,1,65.52645628292404
jitter,2,periodic,UOB,2,65.24149409761473
jitter,2,periodic,UOB,3,67.19087336053744
jitter,2,periodic,UOB,4,66.83184532857395
jitter,2,periodic,UOB,5,66.64925717090571
jitter,2,periodic,UOB,6,66.13122139324454
jitter,2,periodic,UOB,7,66.15161184206855
jitter,2,periodic,UOB,8,65.908117507694
jitter,2,periodic,UOB,9,65.9260734777882
jitter,2,periodic,RebalanceStream,0,58.14107887455899
jitter,2,periodic,RebalanceStream,1,59.152675876135696
jitter,2,periodic,RebalanceStream,2,57.66884150531816
jitter,2,periodic,RebalanceStream,3,62.72776870877808
jitter,2,periodic,RebalanceStream,4,57.81127538386751
jitter,2,periodic,RebalanceStream,5,59.1609181519173
jitter,2,periodic,RebalanceStream,6,57.94385730803451
jitter,2,periodic,RebalanceStream,7,58.006388578801804
jitter,2,periodic,RebalanceStream,8,58.664854269836134
jitter,2,periodic,RebalanceStream,9,59.813194866946944
jitter,3,incremental,improved_OOB,0,67.69442617468692
jitter,3,incremental,improved_OOB,1,67.21429267182506
jitter,3,incremental,improved_OOB,2,67.57131409033568
jitter,3,incremental,improved_OOB,3,67.44884311972123
jitter,3,incremental,improved_OOB,4,67.89096509497097
jitter,3,incremental,improved_OOB,5,67.65468322581451
jitter,3,incremental,improved_OOB,6,67.98059289879406
jitter,3,incremental,improved_OOB,7,66.64261076131109
jitter,3,incremental,improved_OOB,8,66.93259322933744
jitter,3,incremental,improved_OOB,9,67.51817419662258
jitter,3,incremental,WEOB1,0,67.58727174141696
jitter,3,incremental,WEOB1,1,67.36883814780352
jitter,3,incremental,WEOB1,2,67.6803147933937
jitter,3,incremental,WEOB1,3,67.48176153425104
jitter,3,incremental,WEOB1,4,68.06157941445944
jitter,3,incremental,WEOB1,5,67.86549069069156
jitter,3,incremental,WEOB1,6,68.07723807445089
jitter,3,incremental,WEOB1,7,66.78998827849858
jitter,3,incremental,WEOB1,8,67.05618330396649
jitter,3,incremental,WEOB1,9,67.54881681055724
jitter,3,incremental,CSMOTE,0,65.3668747645002
jitter,3,incremental,CSMOTE,1,65.3668747645002
jitter,3,incremental,CSMOTE,2,65.3668747645002
jitter,3,incremental,CSMOTE,3,65.3668747645002
jitter,3,incremental,CSMOTE,4,65.3668747645002
jitter,3,incremental,CSMOTE,5,65.3668747645002
jitter,3,incremental,CSMOTE,6,65.3668747645002
jitter,3,incremental,CSMOTE,7,65.3668747645002
jitter,3,incremental,CSMOTE,8,65.3668747645002
jitter,3,incremental,CSMOTE,9,65.3668747645002
jitter,3,incremental,OOB,0,67.78989508757631
jitter,3,incremental,OOB,1,67.50831445520853
jitter,3,incremental,OOB,2,67.69299680350153
jitter,3,incremental,OOB,3,67.67627434064596
jitter,3,incremental,OOB,4,67.90691180545775
jitter,3,incremental,OOB,5,68.00504877211257
jitter,3,incremental,OOB,6,68.06721688191809
jitter,3,incremental,OOB,7,67.26248428827972
jitter,3,incremental,OOB,8,67.33600595345462
jitter,3,incremental,OOB,9,67.76158753169332
jitter,3,incremental,ESOS_ELM,0,61.99961640347573
jitter,3,incremental,ESOS_ELM,1,62.08236025518797
jitter,3,incremental,ESOS_ELM,2,61.99908293477919
jitter,3,incremental,ESOS_ELM,3,62.06802359548705
jitter,3,incremental,ESOS_ELM,4,62.12458832439063
jitter,3,incremental,ESOS_ELM,5,62.0471554277359
jitter,3,incremental,ESOS_ELM,6,62.09673026412014
jitter,3,incremental,ESOS_ELM,7,61.97168792765984
jitter,3,incremental,ESOS_ELM,8,62.00404981289047
jitter,3,incremental,ESOS_ELM,9,62.03664884384138
jitter,3,incremental,improved_UOB,0,66.14228090796544
jitter,3,incremental,improved_UOB,1,66.11993928283412
jitter,3,incremental,improved_UOB,2,66.42607514855717
jitter,3,incremental,improved_UOB,3,66.44109560979442
jitter,3,incremental,improved_UOB,4,66.74094496170021
jitter,3,incremental,improved_UOB,5,66.75350214228729
jitter,3,incremental,improved_UOB,6,67.24410210672731
jitter,3,incremental,improved_UOB,7,65.33325364952765
jitter,3,incremental,improved_UOB,8,65.73305153296626
jitter,3,incremental,improved_UOB,9,65.79387652377011
jitter,3,incremental,WEOB2,0,66.14228090796544
jitter,3,incremental,WEOB2,1,66.11993928283412
jitter,3,incremental,WEOB2,2,66.42607514855717
jitter,3,incremental,WEOB2,3,66.44109560979442
jitter,3,incremental,WEOB2,4,66.74094496170021
jitter,3,incremental,WEOB2,5,66.75350214228729
jitter,3,incremental,WEOB2,6,67.24410210672731
jitter,3,incremental,WEOB2,7,65.33325364952765
jitter,3,incremental,WEOB2,8,65.73305153296626
jitter,3,incremental,WEOB2,9,65.79387652377011
jitter,3,incremental,UOB,0,65.9260734777882
jitter,3,incremental,UOB,1,65.908117507694
jitter,3,incremental,UOB,2,66.15161184206855
jitter,3,incremental,UOB,3,66.13122139324454
jitter,3,incremental,UOB,4,66.64925717090571
jitter,3,incremental,UOB,5,66.83184532857395
jitter,3,incremental,UOB,6,67.19087336053744
jitter,3,incremental,UOB,7,65.24149409761473
jitter,3,incremental,UOB,8,65.52645628292404
jitter,3,incremental,UOB,9,65.5980406486207
jitter,3,incremental,RebalanceStream,0,59.813194866946944
jitter,3,incremental,RebalanceStream,1,58.664854269836134
jitter,3,incremental,RebalanceStream,2,58.006388578801804
jitter,3,incremental,RebalanceStream,3,57.94385730803451
jitter,3,incremental,RebalanceStream,4,59.1609181519173
jitter,3,incremental,RebalanceStream,5,57.81127538386751
jitter,3,incremental,RebalanceStream,6,62.72776870877808
jitter,3,incremental,RebalanceStream,7,57.66884150531816
jitter,3,incremental,RebalanceStream,8,59.152675876135696
jitter,3,incremental,RebalanceStream,9,58.14107887455899
jitter,3,sudden,improved_OOB,0,67.07772900338739
jitter,3,sudden,improved_OOB,1,66.96378011457821
jitter,3,sudden,improved_OOB,2,66.61372519280663
jitter,3,sudden,improved_OOB,3,67.25038130225906
jitter,3,sudden,improved_OOB,4,66.78115905433356
jitter,3,sudden,improved_OOB,5,65.88853337448076
jitter,3,sudden,improved_OOB,6,67.14138624801915
jitter,3,sudden,improved_OOB,7,67.53715759232831
jitter,3,sudden,improved_OOB,8,66.77829041147021
jitter,3,sudden,improved_OOB,9,66.15393173897715
jitter,3,sudden,WEOB1,0,67.16100185898783
jitter,3,sudden,WEOB1,1,66.71951335256516
jitter,3,sudden,WEOB1,2,66.70257437078432
jitter,3,sudden,WEOB1,3,67.32205262865526
jitter,3,sudden,WEOB1,4,66.87939394200632
jitter,3,sudden,WEOB1,5,65.93503655149286
jitter,3,sudden,WEOB1,6,67.32525113655387
jitter,3,sudden,WEOB1,7,67.53492578994891
jitter,3,sudden,WEOB1,8,66.68635262347954
jitter,3,sudden,WEOB1,9,66.19007533983219
jitter,3,sudden,CSMOTE,0,66.06723311928643
jitter,3,sudden,CSMOTE,1,66.06723311928643
jitter,3,sudden,CSMOTE,2,66.06723311928643
jitter,3,sudden,CSMOTE,3,66.06723311928643
jitter,3,sudden,CSMOTE,4,66.06723311928643
jitter,3,sudden,CSMOTE,5,66.06723311928643
jitter,3,sudden,CSMOTE,6,66.06723311928643
jitter,3,sudden,CSMOTE,7,66.06723311928643
jitter,3,sudden,CSMOTE,8,66.06723311928643
jitter,3,sudden,CSMOTE,9,66.06723311928643
jitter,3,sudden,OOB,0,67.23784749219949
jitter,3,sudden,OOB,1,67.10839229702523
jitter,3,sudden,OOB,2,66.82208705736505
jitter,3,sudden,OOB,3,67.31669586849776
jitter,3,sudden,OOB,4,67.15664484474416
jitter,3,sudden,OOB,5,66.63918218632101
jitter,3,sudden,OOB,6,67.53241278929161
jitter,3,sudden,OOB,7,67.6497286304448
jitter,3,sudden,OOB,8,67.0582293277653
jitter,3,sudden,OOB,9,66.67562002870997
jitter,3,sudden,ESOS_ELM,0,63.36574960661968
jitter,3,sudden,ESOS_ELM,1,63.834667589149035
jitter,3,sudden,ESOS_ELM,2,63.39140854608839
jitter,3,sudden,ESOS_ELM,3,63.44864345328127
jitter,3,sudden,ESOS_ELM,4,63.12997130143185
jitter,3,sudden,ESOS_ELM,5,63.49303144392724
jitter,3,sudden,ESOS_ELM,6,63.41119002127132
jitter,3,sudden,ESOS_ELM,7,63.10018158077362
jitter,3,sudden,ESOS_ELM,8,63.46891491560687
jitter,3,sudden,ESOS_ELM,9,63.227667891031196
jitter,3,sudden,improved_UOB,0,65.19422607200558
jitter,3,sudden,improved_UOB,1,64.88502251763728
jitter,3,sudden,improved_UOB,2,64.8104736787562
jitter,3,sudden,improved_UOB,3,65.63058808753917
jitter,3,sudden,improved_UOB,4,65.39254509375087
jitter,3,sudden,improved_UOB,5,64.16290634075577
jitter,3,sudden,improved_UOB,6,65.76515031993816
jitter,3,sudden,improved_UOB,7,66.31536763893817
jitter,3,sudden,improved_UOB,8,64.62536883220153
jitter,3,sudden,improved_UOB,9,64.9428327345464
jitter,3,sudden,WEOB2,0,65.19422607200558
jitter,3,sudden,WEOB2,1,64.88502251763728
jitter,3,sudden,WEOB2,2,64.8104736787562
jitter,3,sudden,WEOB2,3,65.63058808753917
jitter,3,sudden,WEOB2,4,65.39254509375087
jitter,3,sudden,WEOB2,5,64.16290634075577
jitter,3,sudden,WEOB2,6,65.76515031993816
jitter,3,sudden,WEOB2,7,66.31536763893817
jitter,3,sudden,WEOB2,8,64.62536883220153
jitter,3,sudden,WEOB2,9,64.9428327345464
jitter,3,sudden,UOB,0,64.88653933359494
jitter,3,sudden,UOB,1,64.69064436420909
jitter,3,sudden,UOB,2,64.57495611657473
jitter,3,sudden,UOB,3,65.36924836448674
jitter,3,sudden,UOB,4,65.126854972591
jitter,3,sudden,UOB,5,64.15384657824116
jitter,3,sudden,UOB,6,65.67988449078571
jitter,3,sudden,UOB,7,66.26548282372929
jitter,3,sudden,UOB,8,64.41682341347597
jitter,3,sudden,UOB,9,64.38628209299394
jitter,3,sudden,RebalanceStream,0,57.56364831419661
jitter,3,sudden,RebalanceStream,1,59.128026236609344
jitter,3,sudden,RebalanceStream,2,57.961498194366904
jitter,3,sudden,RebalanceStream,3,58.42878902900973
jitter,3,sudden,RebalanceStream,4,57.37542518332092
jitter,3,sudden,RebalanceStream,5,57.1533873673295
jitter,3,sudden,RebalanceStream,6,57.31502121547243
jitter,3,sudden,RebalanceStream,7,62.23660581157873
jitter,3,sudden,RebalanceStream,8,57.441916851489374
jitter,3,sudden,RebalanceStream,9,58.53583238585912
jitter,3,periodic,improved_OOB,0,67.51817419662258
jitter,3,periodic,improved_OOB,1,66.93259322933744
jitter,3,periodic,improved_OOB,2,66.64261076131109
jitter,3,periodic,improved_OOB,3,67.98059289879406
jitter,3,periodic,improved_OOB,4,67.65468322581451
jitter,3,periodic,improved_OOB,5,67.89096509497097
jitter,3,periodic,improved_OOB,6,67.44884311972123
jitter,3,periodic,improved_OOB,7,67.57131409033568
jitter,3,periodic,improved_OOB,8,67.21429267182506
jitter,3,periodic,improved_OOB,9,67.69442617468692
jitter,3,periodic,WEOB1,0,67.54881681055724
jitter,3,periodic,WEOB1,1,67.05618330396649
jitter,3,periodic,WEOB1,2,66.78998827849858
jitter,3,periodic,WEOB1,3,68.07723807445089
jitter,3,periodic,WEOB1,4,67.86549069069156
jitter,3,periodic,WEOB1,5,68.06157941445944
jitter,3,periodic,WEOB1,6,67.48176153425104
jitter,3,periodic,WEOB1,7,67.6803147933937
jitter,3,periodic,WEOB1,8,67.36883814780352
jitter,3,periodic,WEOB1,9,67.58727174141696
jitter,3,periodic,CSMOTE,0,65.3668747645002
jitter,3,periodic,CSMOTE,1,65.3668747645002
jitter,3,periodic,CSMOTE,2,65.3668747645002
jitter,3,periodic,CSMOTE,3,65.3668747645002
jitter,3,periodic,CSMOTE,4,65.3668747645002
jitter,3,periodic,CSMOTE,5,65.3668747645002
jitter,3,periodic,CSMOTE,6,65.3668747645002
jitter,3,periodic,CSMOTE,7,65.3668747645002
jitter,3,periodic,CSMOTE,8,65.3668747645002
jitter,3,periodic,CSMOTE,9,65.3668747645002
jitter,3,periodic,OOB,0,67.76158753169332
jitter,3,periodic,OOB,1,67.33600595345462
jitter,3,periodic,OOB,2,67.26248428827972
jitter,3,periodic,OOB,3,68.06721688191809
jitter,3,periodic,OOB,4,68.00504877211257
jitter,3,periodic,OOB,5,67.90691180545775
jitter,3,periodic,OOB,6,67.67627434064596
jitter,3,periodic,OOB,7,67.69299680350153
jitter,3,periodic,OOB,8,67.50831445520853
jitter,3,periodic,OOB,9,67.78989508757631
jitter,3,periodic,ESOS_ELM,0,61.98273836316724
jitter,3,periodic,ESOS_ELM,1,61.9883954127327
jitter,3,periodic,ESOS_ELM,2,61.966332814699186
jitter,3,periodic,ESOS_ELM,3,62.15582556207818
jitter,3,periodic,ESOS_ELM,4,62.0902535092291
jitter,3,periodic,ESOS_ELM,5,62.02992019432952
jitter,3,periodic,ESOS_ELM,6,62.04402729737493
jitter,3,periodic,ESOS_ELM,7,62.151396742425405
jitter,3,periodic,ESOS_ELM,8,62.05469697701318
jitter,3,periodic,ESOS_ELM,9,61.98017017797324
jitter,3,periodic,improved_UOB,0,65.79387652377011
jitter,3,periodic,improved_UOB,1,65.73305153296626
jitter,3,periodic,improved_UOB,2,65.33325364952765
jitter,3,periodic,improved_UOB,3,67.24410210672731
jitter,3,periodic,improved_UOB,4,66.75350214228729
jitter,3,periodic,improved_UOB,5,66.74094496170021
jitter,3,periodic,improved_UOB,6,66.44109560979442
jitter,3,periodic,improved_UOB,7,66.42607514855717
jitter,3,periodic,improved_UOB,8,66.11993928283412
jitter,3,periodic,improved_UOB,9,66.14228090796544
jitter,3,periodic,WEOB2,0,65.79387652377011
jitter,3,periodic,WEOB2,1,65.73305153296626
jitter,3,periodic,WEOB2,2,65.33325364952765
jitter,3,periodic,WEOB2,3,67.24410210672731
jitter,3,periodic,WEOB2,4,66.75350214228729
jitter,3,periodic,WEOB2,5,66.74094496170021
jitter,3,periodic,WEOB2,6,66.44109560979442
jitter,3,periodic,WEOB2,7,66.42607514855717
jitter,3,periodic,WEOB2,8,66.11993928283412
jitter,3,periodic,WEOB2,9,66.14228090796544
jitter,3,periodic,UOB,0,65.5980406486207
jitter,3,periodic,UOB,1,65.52645628292404
jitter,3,periodic,UOB,2,65.24149409761473
jitter,3,periodic,UOB,3,67.19087336053744
jitter,3,periodic,UOB,4,66.83184532857395
jitter,3,periodic,UOB,5,66.64925717090571
jitter,3,periodic,UOB,6,66.13122139324454
jitter,3,periodic,UOB,7,66.15161184206855
jitter,3,periodic,UOB,8,65.908117507694
jitter,3,periodic,UOB,9,65.9260734777882
jitter,3,periodic,RebalanceStream,0,58.14107887455899
jitter,3,periodic,RebalanceStream,1,59.152675876135696
jitter,3,periodic,RebalanceStream,2,57.66884150531816
jitter,3,periodic,RebalanceStream,3,62.72776870877808
jitter,3,periodic,RebalanceStream,4,57.81127538386751
jitter,3,periodic,RebalanceStream,5,59.1609181519173
jitter,3,periodic,RebalanceStream,6,57.94385730803451
jitter,3,periodic,RebalanceStream,7,58.006388578801804
jitter,3,periodic,RebalanceStream,8,58.664854269836134
jitter,3,periodic,RebalanceStream,9,59.813194866946944
jitter,4,incremental,improved_OOB,0,67.69442617468692
jitter,4,incremental,improved_OOB,1,67.21429267182506
