instances,drift,unbalance,type,alg,Fscore_0,Fscore_1
55000,splitting-clusters,1,incremental,OOB,92.85111915382416,58.261248401298396
60000,splitting-clusters,1,incremental,OOB,91.08276442018723,53.27374323498198
65000,splitting-clusters,1,incremental,OOB,91.58151523176255,56.184225469178706
70000,splitting-clusters,1,incremental,OOB,91.85540686721494,57.498592837555236
75000,splitting-clusters,1,incremental,OOB,92.05323985415414,58.090352513587014
80000,splitting-clusters,1,incremental,OOB,92.18074889129242,58.60382997760688
85000,splitting-clusters,1,incremental,OOB,92.2452278393894,58.93493889673164
90000,splitting-clusters,1,incremental,OOB,92.31898874972367,59.27202873779845
95000,splitting-clusters,1,incremental,OOB,92.35504131421344,59.40631825426202
100000,splitting-clusters,1,incremental,OOB,92.39229065046418,59.60847464883102
5000,splitting-clusters,1,incremental,ESOS_ELM,94.72576060637961,0.0
10000,splitting-clusters,1,incremental,ESOS_ELM,94.72021898194451,0.0
15000,splitting-clusters,1,incremental,ESOS_ELM,92.9113738403943,34.15353080876889
20000,splitting-clusters,1,incremental,ESOS_ELM,91.58761340770029,41.18092451261618
25000,splitting-clusters,1,incremental,ESOS_ELM,90.78578659618648,43.54842213144347
30000,splitting-clusters,1,incremental,ESOS_ELM,90.16722973013405,44.89593745768866
35000,splitting-clusters,1,incremental,ESOS_ELM,89.91888089889207,45.74951771792774
40000,splitting-clusters,1,incremental,ESOS_ELM,89.5943935953008,46.273735888063875
45000,splitting-clusters,1,incremental,ESOS_ELM,89.32743567532683,46.67713289271102
50000,splitting-clusters,1,incremental,ESOS_ELM,87.24727084381774,48.66411114691801
55000,splitting-clusters,1,incremental,ESOS_ELM,86.51860973524104,48.0649491009245
60000,splitting-clusters,1,incremental,ESOS_ELM,83.07465325208027,39.08458895940826
65000,splitting-clusters,1,incremental,ESOS_ELM,83.04522359469762,39.37839234885048
70000,splitting-clusters,1,incremental,ESOS_ELM,82.8224472026364,40.24719408858793
75000,splitting-clusters,1,incremental,ESOS_ELM,82.88583062973751,40.6186002302411
80000,splitting-clusters,1,incremental,ESOS_ELM,82.86773052047896,40.26828086494464
85000,splitting-clusters,1,incremental,ESOS_ELM,82.95579458846976,40.65937547862637
90000,splitting-clusters,1,incremental,ESOS_ELM,82.93407918232131,40.42265538163639
95000,splitting-clusters,1,incremental,ESOS_ELM,82.84619882972123,40.34119839140781
100000,splitting-clusters,1,incremental,ESOS_ELM,82.93577463102841,40.287349219363406
5000,splitting-clusters,1,incremental,improved_UOB,94.33584941317055,66.64655895789892
10000,splitting-clusters,1,incremental,improved_UOB,94.11716950719152,66.38267933037386
15000,splitting-clusters,1,incremental,improved_UOB,94.00818635311911,65.92492133622397
20000,splitting-clusters,1,incremental,improved_UOB,93.97293272666747,66.15849290252694
25000,splitting-clusters,1,incremental,improved_UOB,93.9659957119674,66.04278119961532
30000,splitting-clusters,1,incremental,improved_UOB,93.98414601697307,66.08186705841302
35000,splitting-clusters,1,incremental,improved_UOB,94.01981247469743,66.13550923728604
40000,splitting-clusters,1,incremental,improved_UOB,94.07781567466132,66.40856083615492
45000,splitting-clusters,1,incremental,improved_UOB,94.14957292166592,66.61269537466062
50000,splitting-clusters,1,incremental,improved_UOB,94.63314791877447,68.35140995658513
55000,splitting-clusters,1,incremental,improved_UOB,90.34612521449489,46.95014049506257
60000,splitting-clusters,1,incremental,improved_UOB,82.95326955578652,39.48818608700287
65000,splitting-clusters,1,incremental,improved_UOB,82.92709250479372,40.64273000135154
70000,splitting-clusters,1,incremental,improved_UOB,82.20246830499867,40.567439298677186
75000,splitting-clusters,1,incremental,improved_UOB,82.03895817938186,40.55703447975373
80000,splitting-clusters,1,incremental,improved_UOB,81.98794297669797,40.80714467081641
85000,splitting-clusters,1,incremental,improved_UOB,81.99816765708427,41.09369318122028
90000,splitting-clusters,1,incremental,improved_UOB,82.18349510818686,41.46689068137995
95000,splitting-clusters,1,incremental,improved_UOB,82.38787942105661,41.768310317965735
100000,splitting-clusters,1,incremental,improved_UOB,82.64947456160246,42.19947045052273
5000,splitting-clusters,1,incremental,WEOB2,94.33584941317055,66.64655895789892
10000,splitting-clusters,1,incremental,WEOB2,94.11716950719152,66.38267933037386
15000,splitting-clusters,1,incremental,WEOB2,94.00818635311911,65.92492133622397
20000,splitting-clusters,1,incremental,WEOB2,93.97293272666747,66.15849290252694
25000,splitting-clusters,1,incremental,WEOB2,93.9659957119674,66.04278119961532
30000,splitting-clusters,1,incremental,WEOB2,93.98414601697307,66.08186705841302
35000,splitting-clusters,1,incremental,WEOB2,94.01981247469743,66.13550923728604
40000,splitting-clusters,1,incremental,WEOB2,94.07781567466132,66.40856083615492
45000,splitting-clusters,1,incremental,WEOB2,94.14957292166592,66.61269537466062
50000,splitting-clusters,1,incremental,WEOB2,94.63314791877447,68.35140995658513
55000,splitting-clusters,1,incremental,WEOB2,90.34612521449489,46.95014049506257
60000,splitting-clusters,1,incremental,WEOB2,82.95326955578652,39.48818608700287
65000,splitting-clusters,1,incremental,WEOB2,82.92709250479372,40.64273000135154
70000,splitting-clusters,1,incremental,WEOB2,82.20246830499867,40.567439298677186
75000,splitting-clusters,1,incremental,WEOB2,82.03895817938186,40.55703447975373
80000,splitting-clusters,1,incremental,WEOB2,81.98794297669797,40.80714467081641
85000,splitting-clusters,1,incremental,WEOB2,81.99816765708427,41.09369318122028
90000,splitting-clusters,1,incremental,WEOB2,82.18349510818686,41.46689068137995
95000,splitting-clusters,1,incremental,WEOB2,82.38787942105661,41.768310317965735
100000,splitting-clusters,1,incremental,WEOB2,82.64947456160246,42.19947045052273
5000,splitting-clusters,1,incremental,UOB,94.64591634272463,67.27865571127039
10000,splitting-clusters,1,incremental,UOB,94.09590851267707,66.10284805169348
15000,splitting-clusters,1,incremental,UOB,93.93283559245178,65.52825857540891
20000,splitting-clusters,1,incremental,UOB,93.82747555362533,65.56222108747083
25000,splitting-clusters,1,incremental,UOB,93.78150545904165,65.32520510932699
30000,splitting-clusters,1,incremental,UOB,93.77401796871324,65.29642130058599
35000,splitting-clusters,1,incremental,UOB,93.81481867206195,65.37619669933045
40000,splitting-clusters,1,incremental,UOB,93.873900242808,65.64992654539034
45000,splitting-clusters,1,incremental,UOB,93.95473686977758,65.89144286453448
50000,splitting-clusters,1,incremental,UOB,94.47853584496093,67.7887703133935
55000,splitting-clusters,1,incremental,UOB,89.94066209859979,45.730408943203386
60000,splitting-clusters,1,incremental,UOB,81.34465127723004,38.25099726042685
65000,splitting-clusters,1,incremental,UOB,81.2565548559571,39.46205895144113
70000,splitting-clusters,1,incremental,UOB,80.63417004063886,39.46896219796911
75000,splitting-clusters,1,incremental,UOB,80.37400312387263,39.34430324086163
80000,splitting-clusters,1,incremental,UOB,80.33082967198747,39.57169652450271
85000,splitting-clusters,1,incremental,UOB,80.32263468343139,39.797049146364095
90000,splitting-clusters,1,incremental,UOB,80.46004738866928,40.08709076608534
95000,splitting-clusters,1,incremental,UOB,80.67718258306313,40.346526118880796
100000,splitting-clusters,1,incremental,UOB,80.91599285091044,40.70095277408661
5000,splitting-clusters,1,incremental,RebalanceStream,97.06565779722305,66.12075276932083
10000,splitting-clusters,1,incremental,RebalanceStream,97.22021202519603,69.84282129320373
15000,splitting-clusters,1,incremental,RebalanceStream,97.29664771178474,71.12897850789436
20000,splitting-clusters,1,incremental,RebalanceStream,97.31375179608054,72.41532059239671
25000,splitting-clusters,1,incremental,RebalanceStream,97.37268212713052,73.27645091447803
30000,splitting-clusters,1,incremental,RebalanceStream,97.365821133951,73.60047908051662
35000,splitting-clusters,1,incremental,RebalanceStream,97.36412613631832,73.85412519034621
40000,splitting-clusters,1,incremental,RebalanceStream,97.35583813212406,74.14502578732494
45000,splitting-clusters,1,incremental,RebalanceStream,97.36683315572076,74.406004281569
50000,splitting-clusters,1,incremental,RebalanceStream,97.5464010055635,76.71043935045506
55000,splitting-clusters,1,incremental,RebalanceStream,95.78358687539676,50.05279370728991
60000,splitting-clusters,1,incremental,RebalanceStream,95.23221694809743,7.069712591235712
65000,splitting-clusters,1,incremental,RebalanceStream,95.0380755797014,8.835232545122306
70000,splitting-clusters,1,incremental,RebalanceStream,95.02771530826112,11.999678139634309
75000,splitting-clusters,1,incremental,RebalanceStream,95.1557562071068,17.670605203074462
80000,splitting-clusters,1,incremental,RebalanceStream,95.25854477779572,22.03049374515345
85000,splitting-clusters,1,incremental,RebalanceStream,95.36340513057348,26.53094877694999
90000,splitting-clusters,1,incremental,RebalanceStream,95.46437269672643,30.564673163629685
95000,splitting-clusters,1,incremental,RebalanceStream,95.58163379247138,34.664423677013076
100000,splitting-clusters,1,incremental,RebalanceStream,95.68818459140579,38.42412411837514
5000,splitting-clusters,1,sudden,improved_OOB,95.70694771018121,71.25690047466927
10000,splitting-clusters,1,sudden,improved_OOB,95.84920436867307,72.60496824895125
15000,splitting-clusters,1,sudden,improved_OOB,96.01640930110877,73.29604805904549
20000,splitting-clusters,1,sudden,improved_OOB,96.07292693941613,73.86337886432446
25000,splitting-clusters,1,sudden,improved_OOB,96.11628390665189,73.99717973048664
30000,splitting-clusters,1,sudden,improved_OOB,96.12253206971002,74.0299833589696
35000,splitting-clusters,1,sudden,improved_OOB,96.12783713708305,74.01710903695854
40000,splitting-clusters,1,sudden,improved_OOB,96.13282146648096,74.12296186614637
45000,splitting-clusters,1,sudden,improved_OOB,96.15359075007412,74.20276327175439
50000,splitting-clusters,1,sudden,improved_OOB,96.1546253368564,74.21770574566185
55000,splitting-clusters,1,sudden,improved_OOB,90.49306294084079,44.911622492664044
60000,splitting-clusters,1,sudden,improved_OOB,91.11621005971833,49.29056091070955
65000,splitting-clusters,1,sudden,improved_OOB,91.45564457849736,52.53582980157356
70000,splitting-clusters,1,sudden,improved_OOB,91.75506002572561,54.3940591666604
75000,splitting-clusters,1,sudden,improved_OOB,92.0187019890084,55.548229331855886
80000,splitting-clusters,1,sudden,improved_OOB,92.2123912313178,56.46221548892769
85000,splitting-clusters,1,sudden,improved_OOB,92.34018020194553,57.176388652892264
90000,splitting-clusters,1,sudden,improved_OOB,92.45858041149164,57.80922846990662
95000,splitting-clusters,1,sudden,improved_OOB,92.5232483202949,58.13385283702934
100000,splitting-clusters,1,sudden,improved_OOB,92.58450385043709,58.51615232562356
5000,splitting-clusters,1,sudden,WEOB1,95.12915416948991,69.38501064221455
10000,splitting-clusters,1,sudden,WEOB1,95.21562831177854,70.35472068914076
15000,splitting-clusters,1,sudden,WEOB1,95.35920300610759,70.88420911320603
20000,splitting-clusters,1,sudden,WEOB1,95.40801039767402,71.4319391246575
25000,splitting-clusters,1,sudden,WEOB1,95.4481111399094,71.5282083028767
30000,splitting-clusters,1,sudden,WEOB1,95.45154082799507,71.53346301037422
35000,splitting-clusters,1,sudden,WEOB1,95.44732515319913,71.4684183318632
40000,splitting-clusters,1,sudden,WEOB1,95.45009385012793,71.55867520412156
45000,splitting-clusters,1,sudden,WEOB1,95.47201765484547,71.62162980304927
50000,splitting-clusters,1,sudden,WEOB1,95.4786506569197,71.65165035535165
55000,splitting-clusters,1,sudden,WEOB1,89.68405537297559,42.41690638638007
60000,splitting-clusters,1,sudden,WEOB1,89.5686504377179,45.9945003201942
65000,splitting-clusters,1,sudden,WEOB1,89.89394715041949,49.168957540409295
70000,splitting-clusters,1,sudden,WEOB1,90.10984469974991,50.93087679681375
75000,splitting-clusters,1,sudden,WEOB1,90.33869899115147,52.03868864333383
80000,splitting-clusters,1,sudden,WEOB1,90.52719852513967,52.9938377322786
85000,splitting-clusters,1,sudden,WEOB1,90.66897016994908,53.77729737239476
90000,splitting-clusters,1,sudden,WEOB1,90.80675584180642,54.43663728382843
95000,splitting-clusters,1,sudden,WEOB1,90.89447430238188,54.83598406822942
100000,splitting-clusters,1,sudden,WEOB1,90.9757312791815,55.26737633098937
5000,splitting-clusters,1,sudden,CSMOTE,95.4432101564271,65.87436332767402
10000,splitting-clusters,1,sudden,CSMOTE,95.42961608775136,67.94871794871797
15000,splitting-clusters,1,sudden,CSMOTE,95.32074317608381,68.141592920354
20000,splitting-clusters,1,sudden,CSMOTE,95.18821227120985,68.16450875856818
25000,splitting-clusters,1,sudden,CSMOTE,95.35600865282827,69.17201344332418
30000,splitting-clusters,1,sudden,CSMOTE,95.37392506142508,69.50910931174089
35000,splitting-clusters,1,sudden,CSMOTE,95.2178708413584,68.60477682913651
40000,splitting-clusters,1,sudden,CSMOTE,95.22794996185237,68.52748504699515
45000,splitting-clusters,1,sudden,CSMOTE,95.24370414943606,68.76313798032457
50000,splitting-clusters,1,sudden,CSMOTE,95.22249648204111,68.86182528943017
55000,splitting-clusters,1,sudden,CSMOTE,91.92360791532442,46.33027522935781
60000,splitting-clusters,1,sudden,CSMOTE,92.4454649827784,48.992248062015506
65000,splitting-clusters,1,sudden,CSMOTE,92.16561489918423,49.25224327018942
70000,splitting-clusters,1,sudden,CSMOTE,92.02856479331167,50.54034582132566
75000,splitting-clusters,1,sudden,CSMOTE,91.56165406515449,49.412423055400104
80000,splitting-clusters,1,sudden,CSMOTE,91.18341693830148,48.47724421124672
85000,splitting-clusters,1,sudden,CSMOTE,90.8016055623667,47.62360141531987
90000,splitting-clusters,1,sudden,CSMOTE,90.55280528052808,47.130606860158316
95000,splitting-clusters,1,sudden,CSMOTE,90.37105142181647,47.125856473133794
100000,splitting-clusters,1,sudden,CSMOTE,90.2486384087142,47.00128700128699
5000,splitting-clusters,1,sudden,OOB,95.40761561785094,69.8392597861725
10000,splitting-clusters,1,sudden,OOB,95.62550133700724,71.62316289401029
15000,splitting-clusters,1,sudden,OOB,95.79081814336739,72.32655707700516
20000,splitting-clusters,1,sudden,OOB,95.84001704081737,72.90609489630069
25000,splitting-clusters,1,sudden,OOB,95.88673402687606,73.08382757056967
30000,splitting-clusters,1,sudden,OOB,95.90189802768495,73.17680271164082
35000,splitting-clusters,1,sudden,OOB,95.92053411443857,73.2272261897486
40000,splitting-clusters,1,sudden,OOB,95.93353195638704,73.37500822295343
45000,splitting-clusters,1,sudden,OOB,95.95819927793627,73.47431477749733
50000,splitting-clusters,1,sudden,OOB,95.96639491367216,73.52523721008238
55000,splitting-clusters,1,sudden,OOB,89.54972491780208,45.26538437460094
60000,splitting-clusters,1,sudden,OOB,90.31928373099804,49.25428430728659
65000,splitting-clusters,1,sudden,OOB,90.90569596685779,52.55835841326882
70000,splitting-clusters,1,sudden,OOB,91.28037159362154,54.44908957914301
75000,splitting-clusters,1,sudden,OOB,91.55426357179127,55.5158064463328
80000,splitting-clusters,1,sudden,OOB,91.74395359679473,56.3674902916883
85000,splitting-clusters,1,sudden,OOB,91.86167507489219,56.96958010945038
90000,splitting-clusters,1,sudden,OOB,91.97423247182329,57.50812404513147
95000,splitting-clusters,1,sudden,OOB,92.04467182999767,57.82106067523087
100000,splitting-clusters,1,sudden,OOB,92.10925483428909,58.16174151220006
5000,splitting-clusters,1,sudden,ESOS_ELM,94.72576060637961,0.0
10000,splitting-clusters,1,sudden,ESOS_ELM,94.72021898194451,0.0
15000,splitting-clusters,1,sudden,ESOS_ELM,92.88774294119652,34.074569911298575
20000,splitting-clusters,1,sudden,ESOS_ELM,91.45076241777392,40.805617760000715
25000,splitting-clusters,1,sudden,ESOS_ELM,90.6946617177305,43.29600220875814
30000,splitting-clusters,1,sudden,ESOS_ELM,90.05348212702505,44.615347912787186
35000,splitting-clusters,1,sudden,ESOS_ELM,89.82760712955215,45.53250666859934
40000,splitting-clusters,1,sudden,ESOS_ELM,89.5690562113822,46.207082760779606
45000,splitting-clusters,1,sudden,ESOS_ELM,89.23082204761943,46.461752153567566
