instances,drift,unbalance,type,alg,Kappa
25000,sea_P(x_y),1,incremental,WEOB1,-74.88697081792034
30000,sea_P(x_y),1,incremental,WEOB1,-72.3557692307693
35000,sea_P(x_y),1,incremental,WEOB1,-70.25110782865576
40000,sea_P(x_y),1,incremental,WEOB1,-67.43471582181256
45000,sea_P(x_y),1,incremental,WEOB1,-68.5507574044766
50000,sea_P(x_y),1,incremental,WEOB1,-54.780876494023815
55000,sea_P(x_y),1,incremental,WEOB1,-17.49241658240646
60000,sea_P(x_y),1,incremental,WEOB1,51.11111111111109
65000,sea_P(x_y),1,incremental,WEOB1,46.44308943089436
70000,sea_P(x_y),1,incremental,WEOB1,45.805142083897174
75000,sea_P(x_y),1,incremental,WEOB1,44.284243048403646
80000,sea_P(x_y),1,incremental,WEOB1,42.792234613795976
85000,sea_P(x_y),1,incremental,WEOB1,41.56876295784382
90000,sea_P(x_y),1,incremental,WEOB1,41.815519765739346
95000,sea_P(x_y),1,incremental,WEOB1,41.1525767961412
100000,sea_P(x_y),1,incremental,WEOB1,42.4543198736747
5000,sea_P(x_y),1,incremental,OOB,-63.10483870967754
10000,sea_P(x_y),1,incremental,OOB,-59.61538461538457
15000,sea_P(x_y),1,incremental,OOB,-53.32428765264591
20000,sea_P(x_y),1,incremental,OOB,-47.662601626016176
25000,sea_P(x_y),1,incremental,OOB,-46.362515413070355
30000,sea_P(x_y),1,incremental,OOB,-45.157967032967115
35000,sea_P(x_y),1,incremental,OOB,-45.612998522895055
40000,sea_P(x_y),1,incremental,OOB,-44.08602150537637
45000,sea_P(x_y),1,incremental,OOB,-43.04770517748131
50000,sea_P(x_y),1,incremental,OOB,-3.3864541832668893
55000,sea_P(x_y),1,incremental,OOB,15.874620829120264
60000,sea_P(x_y),1,incremental,OOB,56.767676767676804
65000,sea_P(x_y),1,incremental,OOB,55.48780487804885
70000,sea_P(x_y),1,incremental,OOB,54.93910690121788
75000,sea_P(x_y),1,incremental,OOB,53.81050463439759
80000,sea_P(x_y),1,incremental,OOB,52.664188351920714
85000,sea_P(x_y),1,incremental,OOB,51.79682100898414
90000,sea_P(x_y),1,incremental,OOB,52.18155197657394
95000,sea_P(x_y),1,incremental,OOB,51.7390200558517
100000,sea_P(x_y),1,incremental,OOB,52.71824949244298
5000,sea_P(x_y),1,incremental,ESOS_ELM,0.0
10000,sea_P(x_y),1,incremental,ESOS_ELM,0.0
15000,sea_P(x_y),1,incremental,ESOS_ELM,-22.489823609226672
20000,sea_P(x_y),1,incremental,ESOS_ELM,-35.65548780487798
25000,sea_P(x_y),1,incremental,ESOS_ELM,-43.83888203863548
30000,sea_P(x_y),1,incremental,ESOS_ELM,-49.004120879120926
35000,sea_P(x_y),1,incremental,ESOS_ELM,-53.06942392909891
40000,sea_P(x_y),1,incremental,ESOS_ELM,-55.07936507936505
45000,sea_P(x_y),1,incremental,ESOS_ELM,-57.66674203029619
50000,sea_P(x_y),1,incremental,ESOS_ELM,-65.79681274900392
55000,sea_P(x_y),1,incremental,ESOS_ELM,-37.94742163801822
60000,sea_P(x_y),1,incremental,ESOS_ELM,15.252525252525226
65000,sea_P(x_y),1,incremental,ESOS_ELM,7.886178861788683
70000,sea_P(x_y),1,incremental,ESOS_ELM,9.242219215155655
75000,sea_P(x_y),1,incremental,ESOS_ELM,6.786817713697173
80000,sea_P(x_y),1,incremental,ESOS_ELM,5.968608013217718
85000,sea_P(x_y),1,incremental,ESOS_ELM,4.6751900483759625
90000,sea_P(x_y),1,incremental,ESOS_ELM,6.219619326500694
95000,sea_P(x_y),1,incremental,ESOS_ELM,5.84666158923583
100000,sea_P(x_y),1,incremental,ESOS_ELM,7.37423866456124
5000,sea_P(x_y),1,incremental,improved_UOB,-148.5887096774195
10000,sea_P(x_y),1,incremental,improved_UOB,-148.98785425101212
15000,sea_P(x_y),1,incremental,improved_UOB,-147.4898236092267
20000,sea_P(x_y),1,incremental,improved_UOB,-145.98577235772342
25000,sea_P(x_y),1,incremental,improved_UOB,-148.41759145088375
30000,sea_P(x_y),1,incremental,improved_UOB,-144.95192307692315
35000,sea_P(x_y),1,incremental,improved_UOB,-140.73855243722295
40000,sea_P(x_y),1,incremental,improved_UOB,-134.69022017409114
45000,sea_P(x_y),1,incremental,improved_UOB,-134.02667872484747
50000,sea_P(x_y),1,incremental,improved_UOB,-203.1872509960158
55000,sea_P(x_y),1,incremental,improved_UOB,-196.66329625884737
60000,sea_P(x_y),1,incremental,improved_UOB,3.0303030303030343
65000,sea_P(x_y),1,incremental,improved_UOB,-1.0162601626016268
70000,sea_P(x_y),1,incremental,improved_UOB,3.044654939106903
75000,sea_P(x_y),1,incremental,improved_UOB,1.750772399587976
80000,sea_P(x_y),1,incremental,improved_UOB,0.49566294919458465
85000,sea_P(x_y),1,incremental,improved_UOB,-0.06910850034553485
90000,sea_P(x_y),1,incremental,improved_UOB,0.5270863836017315
95000,sea_P(x_y),1,incremental,improved_UOB,-0.3046458492002712
100000,sea_P(x_y),1,incremental,improved_UOB,0.4286036544100965
5000,sea_P(x_y),1,incremental,WEOB2,-142.94354838709685
10000,sea_P(x_y),1,incremental,WEOB2,-145.74898785425103
15000,sea_P(x_y),1,incremental,WEOB2,-143.28358208955234
20000,sea_P(x_y),1,incremental,WEOB2,-143.08943089430883
25000,sea_P(x_y),1,incremental,WEOB2,-144.92396218660105
30000,sea_P(x_y),1,incremental,WEOB2,-145.50137362637363
35000,sea_P(x_y),1,incremental,WEOB2,-146.94239290989643
40000,sea_P(x_y),1,incremental,WEOB2,-145.1100870455708
45000,sea_P(x_y),1,incremental,WEOB2,-145.78340492878144
50000,sea_P(x_y),1,incremental,WEOB2,-229.48207171314726
55000,sea_P(x_y),1,incremental,WEOB2,-221.1324570273004
60000,sea_P(x_y),1,incremental,WEOB2,34.14141414141409
65000,sea_P(x_y),1,incremental,WEOB2,34.146341463414686
70000,sea_P(x_y),1,incremental,WEOB2,36.06224627875515
75000,sea_P(x_y),1,incremental,WEOB2,33.882595262615794
80000,sea_P(x_y),1,incremental,WEOB2,33.663775299463104
85000,sea_P(x_y),1,incremental,WEOB2,32.51554941257773
90000,sea_P(x_y),1,incremental,WEOB2,33.67496339677888
95000,sea_P(x_y),1,incremental,WEOB2,33.384107641533376
100000,sea_P(x_y),1,incremental,WEOB2,34.69433792014434
5000,sea_P(x_y),1,incremental,UOB,-148.99193548387112
10000,sea_P(x_y),1,incremental,UOB,-162.95546558704453
15000,sea_P(x_y),1,incremental,UOB,-162.00814111261886
20000,sea_P(x_y),1,incremental,UOB,-161.58536585365843
25000,sea_P(x_y),1,incremental,UOB,-161.77558569667082
30000,sea_P(x_y),1,incremental,UOB,-159.89010989010993
35000,sea_P(x_y),1,incremental,UOB,-160.29542097488914
40000,sea_P(x_y),1,incremental,UOB,-155.19713261648738
45000,sea_P(x_y),1,incremental,UOB,-153.4931042278997
50000,sea_P(x_y),1,incremental,UOB,-224.1035856573704
55000,sea_P(x_y),1,incremental,UOB,-243.680485338726
60000,sea_P(x_y),1,incremental,UOB,-32.323232323232354
65000,sea_P(x_y),1,incremental,UOB,-30.691056910569095
70000,sea_P(x_y),1,incremental,UOB,-24.492557510148853
75000,sea_P(x_y),1,incremental,UOB,-22.91452111225541
80000,sea_P(x_y),1,incremental,UOB,-20.900454357703346
85000,sea_P(x_y),1,incremental,UOB,-21.561852107809184
90000,sea_P(x_y),1,incremental,UOB,-20.497803806735018
95000,sea_P(x_y),1,incremental,UOB,-20.56359482102056
100000,sea_P(x_y),1,incremental,UOB,-18.97135122941572
5000,sea_P(x_y),1,incremental,CSMOTE,-122.78225806451618
10000,sea_P(x_y),1,incremental,CSMOTE,-121.25506072874495
15000,sea_P(x_y),1,incremental,CSMOTE,-122.72727272727283
20000,sea_P(x_y),1,incremental,CSMOTE,-118.39430894308933
25000,sea_P(x_y),1,incremental,CSMOTE,-119.56432387998363
30000,sea_P(x_y),1,incremental,CSMOTE,-118.92170329670344
35000,sea_P(x_y),1,incremental,CSMOTE,-119.9113737075331
40000,sea_P(x_y),1,incremental,CSMOTE,-119.58525345622118
45000,sea_P(x_y),1,incremental,CSMOTE,-118.85598010400187
50000,sea_P(x_y),1,incremental,CSMOTE,-99.20318725099587
55000,sea_P(x_y),1,incremental,CSMOTE,-59.959555106167855
60000,sea_P(x_y),1,incremental,CSMOTE,9.292929292929278
65000,sea_P(x_y),1,incremental,CSMOTE,1.016260162601626
70000,sea_P(x_y),1,incremental,CSMOTE,1.150202976995926
75000,sea_P(x_y),1,incremental,CSMOTE,-4.479917610710688
80000,sea_P(x_y),1,incremental,CSMOTE,-9.458901280462559
85000,sea_P(x_y),1,incremental,CSMOTE,-11.541119557705587
90000,sea_P(x_y),1,incremental,CSMOTE,-9.663250366032242
95000,sea_P(x_y),1,incremental,CSMOTE,-8.910891089108889
100000,sea_P(x_y),1,incremental,CSMOTE,-6.947890818858548
5000,sea_P(x_y),1,incremental,RebalanceStream,-6.451612903225881
10000,sea_P(x_y),1,incremental,RebalanceStream,-3.8461538461538725
15000,sea_P(x_y),1,incremental,RebalanceStream,-2.1031207598372856
20000,sea_P(x_y),1,incremental,RebalanceStream,-2.235772357723555
25000,sea_P(x_y),1,incremental,RebalanceStream,-1.109741060419319
30000,sea_P(x_y),1,incremental,RebalanceStream,-0.8241758241758481
35000,sea_P(x_y),1,incremental,RebalanceStream,-0.3840472673559891
40000,sea_P(x_y),1,incremental,RebalanceStream,0.15360983102916892
45000,sea_P(x_y),1,incremental,RebalanceStream,0.6104453990503512
50000,sea_P(x_y),1,incremental,RebalanceStream,15.936254980079692
55000,sea_P(x_y),1,incremental,RebalanceStream,24.974721941354854
60000,sea_P(x_y),1,incremental,RebalanceStream,47.87878787878788
65000,sea_P(x_y),1,incremental,RebalanceStream,49.593495934959385
70000,sea_P(x_y),1,incremental,RebalanceStream,51.962110960757784
75000,sea_P(x_y),1,incremental,RebalanceStream,51.853759011328535
80000,sea_P(x_y),1,incremental,RebalanceStream,51.0945890128047
85000,sea_P(x_y),1,incremental,RebalanceStream,51.0711817553559
90000,sea_P(x_y),1,incremental,RebalanceStream,51.947291361639785
95000,sea_P(x_y),1,incremental,RebalanceStream,52.39908606245238
100000,sea_P(x_y),1,incremental,RebalanceStream,53.48522445296639
5000,sea_P(x_y),3,incremental,improved_OOB,30.50518134715025
10000,sea_P(x_y),3,incremental,improved_OOB,37.21160184574819
15000,sea_P(x_y),3,incremental,improved_OOB,39.68854282536152
20000,sea_P(x_y),3,incremental,improved_OOB,40.55499832831832
25000,sea_P(x_y),3,incremental,improved_OOB,41.93635020813752
30000,sea_P(x_y),3,incremental,improved_OOB,42.983141676900736
35000,sea_P(x_y),3,incremental,improved_OOB,43.965929754043444
40000,sea_P(x_y),3,incremental,improved_OOB,44.321422580104006
45000,sea_P(x_y),3,incremental,improved_OOB,44.567164179104466
50000,sea_P(x_y),3,incremental,improved_OOB,40.58823529411767
55000,sea_P(x_y),3,incremental,improved_OOB,47.21948009213556
60000,sea_P(x_y),3,incremental,improved_OOB,68.09364548494982
65000,sea_P(x_y),3,incremental,improved_OOB,67.63611768684476
70000,sea_P(x_y),3,incremental,improved_OOB,67.07920792079209
75000,sea_P(x_y),3,incremental,improved_OOB,67.01659329495429
80000,sea_P(x_y),3,incremental,improved_OOB,66.86893203883494
85000,sea_P(x_y),3,incremental,improved_OOB,67.0221124705354
90000,sea_P(x_y),3,incremental,improved_OOB,67.36325115562407
95000,sea_P(x_y),3,incremental,improved_OOB,67.38269732962682
100000,sea_P(x_y),3,incremental,improved_OOB,67.53985480128732
5000,sea_P(x_y),3,incremental,WEOB1,25.906735751295336
10000,sea_P(x_y),3,incremental,WEOB1,30.45484508899144
15000,sea_P(x_y),3,incremental,WEOB1,34.86095661846493
20000,sea_P(x_y),3,incremental,WEOB1,36.425944500167155
25000,sea_P(x_y),3,incremental,WEOB1,38.498724318517525
30000,sea_P(x_y),3,incremental,WEOB1,39.77894384280453
35000,sea_P(x_y),3,incremental,WEOB1,41.066130730213395
40000,sea_P(x_y),3,incremental,WEOB1,41.58698204999161
45000,sea_P(x_y),3,incremental,WEOB1,42.02985074626866
50000,sea_P(x_y),3,incremental,WEOB1,34.183006535947705
55000,sea_P(x_y),3,incremental,WEOB1,42.7114182296808
60000,sea_P(x_y),3,incremental,WEOB1,67.55852842809364
65000,sea_P(x_y),3,incremental,WEOB1,66.41866756848154
70000,sea_P(x_y),3,incremental,WEOB1,65.52655265526552
75000,sea_P(x_y),3,incremental,WEOB1,65.10328479512361
80000,sea_P(x_y),3,incremental,WEOB1,64.6709816612729
85000,sea_P(x_y),3,incremental,WEOB1,64.51902570434392
90000,sea_P(x_y),3,incremental,WEOB1,64.57049306625576
95000,sea_P(x_y),3,incremental,WEOB1,64.64493303007328
100000,sea_P(x_y),3,incremental,WEOB1,64.70324077539108
5000,sea_P(x_y),3,incremental,OOB,25.97150259067356
10000,sea_P(x_y),3,incremental,OOB,33.68490441661173
15000,sea_P(x_y),3,incremental,OOB,36.68520578420466
20000,sea_P(x_y),3,incremental,OOB,37.51253761283853
25000,sea_P(x_y),3,incremental,OOB,39.008996911508014
30000,sea_P(x_y),3,incremental,OOB,40.404153176286684
35000,sea_P(x_y),3,incremental,OOB,41.5924968896545
40000,sea_P(x_y),3,incremental,OOB,42.081865458815635
45000,sea_P(x_y),3,incremental,OOB,42.63432835820897
50000,sea_P(x_y),3,incremental,OOB,32.54901960784314
55000,sea_P(x_y),3,incremental,OOB,39.9802566633761
60000,sea_P(x_y),3,incremental,OOB,65.08361204013376
65000,sea_P(x_y),3,incremental,OOB,64.82921880284071
70000,sea_P(x_y),3,incremental,OOB,63.546354635463544
75000,sea_P(x_y),3,incremental,OOB,62.7497460209956
80000,sea_P(x_y),3,incremental,OOB,62.324703344120834
85000,sea_P(x_y),3,incremental,OOB,62.22920642047369
90000,sea_P(x_y),3,incremental,OOB,62.36517719568566
95000,sea_P(x_y),3,incremental,OOB,62.14303765478901
100000,sea_P(x_y),3,incremental,OOB,62.136067659606326
5000,sea_P(x_y),3,incremental,ESOS_ELM,-0.12953367875649843
10000,sea_P(x_y),3,incremental,ESOS_ELM,-0.06591957811469282
15000,sea_P(x_y),3,incremental,ESOS_ELM,13.717463848720787
20000,sea_P(x_y),3,incremental,ESOS_ELM,20.354396522902046
25000,sea_P(x_y),3,incremental,ESOS_ELM,24.9321874580368
30000,sea_P(x_y),3,incremental,ESOS_ELM,28.219269844814107
35000,sea_P(x_y),3,incremental,ESOS_ELM,30.528280218202696
40000,sea_P(x_y),3,incremental,ESOS_ELM,31.888106022479462
45000,sea_P(x_y),3,incremental,ESOS_ELM,33.09850746268658
50000,sea_P(x_y),3,incremental,ESOS_ELM,37.647058823529406
55000,sea_P(x_y),3,incremental,ESOS_ELM,45.20565975649883
60000,sea_P(x_y),3,incremental,ESOS_ELM,62.32107023411371
65000,sea_P(x_y),3,incremental,ESOS_ELM,62.19479201893811
70000,sea_P(x_y),3,incremental,ESOS_ELM,61.167866786678665
75000,sea_P(x_y),3,incremental,ESOS_ELM,61.252963088384696
80000,sea_P(x_y),3,incremental,ESOS_ELM,61.2891046386192
85000,sea_P(x_y),3,incremental,ESOS_ELM,61.449096419351214
90000,sea_P(x_y),3,incremental,ESOS_ELM,61.54372110939909
95000,sea_P(x_y),3,incremental,ESOS_ELM,61.54831101002444
100000,sea_P(x_y),3,incremental,ESOS_ELM,61.722176483796126
5000,sea_P(x_y),3,incremental,improved_UOB,24.93523316062175
10000,sea_P(x_y),3,incremental,improved_UOB,24.48912326961108
15000,sea_P(x_y),3,incremental,improved_UOB,27.23025583982203
20000,sea_P(x_y),3,incremental,improved_UOB,28.669341357405536
25000,sea_P(x_y),3,incremental,improved_UOB,31.489190277964276
30000,sea_P(x_y),3,incremental,improved_UOB,33.270068103159524
35000,sea_P(x_y),3,incremental,improved_UOB,35.10383768781702
40000,sea_P(x_y),3,incremental,improved_UOB,35.958731756416704
45000,sea_P(x_y),3,incremental,improved_UOB,36.70149253731342
50000,sea_P(x_y),3,incremental,improved_UOB,16.666666666666682
55000,sea_P(x_y),3,incremental,improved_UOB,33.004277722935164
60000,sea_P(x_y),3,incremental,improved_UOB,62.00668896321069
65000,sea_P(x_y),3,incremental,improved_UOB,61.81941156577612
70000,sea_P(x_y),3,incremental,improved_UOB,61.16111611161117
75000,sea_P(x_y),3,incremental,improved_UOB,60.88723332204536
80000,sea_P(x_y),3,incremental,improved_UOB,60.43689320388349
85000,sea_P(x_y),3,incremental,improved_UOB,60.47816814457293
90000,sea_P(x_y),3,incremental,improved_UOB,60.62211093990756
95000,sea_P(x_y),3,incremental,improved_UOB,60.4919551849044
100000,sea_P(x_y),3,incremental,improved_UOB,60.496968789761254
5000,sea_P(x_y),3,incremental,WEOB2,25.906735751295336
10000,sea_P(x_y),3,incremental,WEOB2,23.434410019775893
15000,sea_P(x_y),3,incremental,WEOB2,24.249165739710794
20000,sea_P(x_y),3,incremental,WEOB2,26.47943831494485
25000,sea_P(x_y),3,incremental,WEOB2,28.81697327783001
30000,sea_P(x_y),3,incremental,WEOB2,30.802724126381584
35000,sea_P(x_y),3,incremental,WEOB2,32.816537467700236
40000,sea_P(x_y),3,incremental,WEOB2,33.92887099479953
45000,sea_P(x_y),3,incremental,WEOB2,34.99999999999999
50000,sea_P(x_y),3,incremental,WEOB2,18.758169934640527
55000,sea_P(x_y),3,incremental,WEOB2,-0.5264889766370668
60000,sea_P(x_y),3,incremental,WEOB2,41.538461538461554
65000,sea_P(x_y),3,incremental,WEOB2,51.13290497125466
70000,sea_P(x_y),3,incremental,WEOB2,55.198019801980195
75000,sea_P(x_y),3,incremental,WEOB2,58.110396207246865
80000,sea_P(x_y),3,incremental,WEOB2,59.74919093851135
85000,sea_P(x_y),3,incremental,WEOB2,61.17409361320016
90000,sea_P(x_y),3,incremental,WEOB2,62.18220338983052
95000,sea_P(x_y),3,incremental,WEOB2,62.79167719652936
100000,sea_P(x_y),3,incremental,WEOB2,63.46081880098795
5000,sea_P(x_y),3,incremental,UOB,23.121761658031062
10000,sea_P(x_y),3,incremental,UOB,22.181938035596577
15000,sea_P(x_y),3,incremental,UOB,22.580645161290317
20000,sea_P(x_y),3,incremental,UOB,22.450685389501846
25000,sea_P(x_y),3,incremental,UOB,23.31140056398551
30000,sea_P(x_y),3,incremental,UOB,25.220497934576322
35000,sea_P(x_y),3,incremental,UOB,27.3614699971289
40000,sea_P(x_y),3,incremental,UOB,28.39288709947997
45000,sea_P(x_y),3,incremental,UOB,29.402985074626876
50000,sea_P(x_y),3,incremental,UOB,9.281045751634013
55000,sea_P(x_y),3,incremental,UOB,12.635735439289236
60000,sea_P(x_y),3,incremental,UOB,48.62876254180605
65000,sea_P(x_y),3,incremental,UOB,51.57253973621913
70000,sea_P(x_y),3,incremental,UOB,52.002700270027006
75000,sea_P(x_y),3,incremental,UOB,52.861496782932605
80000,sea_P(x_y),3,incremental,UOB,53.38457389428265
85000,sea_P(x_y),3,incremental,UOB,54.068919070602774
90000,sea_P(x_y),3,incremental,UOB,54.63212634822803
95000,sea_P(x_y),3,incremental,UOB,54.93218768427259
100000,sea_P(x_y),3,incremental,UOB,55.48237407379689
5000,sea_P(x_y),3,incremental,CSMOTE,28.303108808290126
10000,sea_P(x_y),3,incremental,CSMOTE,33.65194462755438
15000,sea_P(x_y),3,incremental,CSMOTE,35.661846496106776
20000,sea_P(x_y),3,incremental,CSMOTE,37.0110330992979
25000,sea_P(x_y),3,incremental,CSMOTE,37.98845172552705
30000,sea_P(x_y),3,incremental,CSMOTE,39.01976108071897
35000,sea_P(x_y),3,incremental,CSMOTE,40.1952339936836
40000,sea_P(x_y),3,incremental,CSMOTE,40.58882737795672
45000,sea_P(x_y),3,incremental,CSMOTE,40.80597014925372
50000,sea_P(x_y),3,incremental,CSMOTE,26.862745098039234
55000,sea_P(x_y),3,incremental,CSMOTE,36.82132280355381
60000,sea_P(x_y),3,incremental,CSMOTE,65.01672240802677
65000,sea_P(x_y),3,incremental,CSMOTE,62.495772742644576
70000,sea_P(x_y),3,incremental,CSMOTE,60.756075607560774
75000,sea_P(x_y),3,incremental,CSMOTE,59.98984083982391
80000,sea_P(x_y),3,incremental,CSMOTE,59.492988133764825
85000,sea_P(x_y),3,incremental,CSMOTE,59.7373442586149
90000,sea_P(x_y),3,incremental,CSMOTE,60.227272727272734
95000,sea_P(x_y),3,incremental,CSMOTE,60.17184735911045
100000,sea_P(x_y),3,incremental,CSMOTE,60.50445325948658
5000,sea_P(x_y),3,incremental,RebalanceStream,37.75906735751294
10000,sea_P(x_y),3,incremental,RebalanceStream,38.56295319709954
15000,sea_P(x_y),3,incremental,RebalanceStream,39.66629588431591
20000,sea_P(x_y),3,incremental,RebalanceStream,40.605148779672376
25000,sea_P(x_y),3,incremental,RebalanceStream,41.788639720692906
30000,sea_P(x_y),3,incremental,RebalanceStream,42.759852629228526
35000,sea_P(x_y),3,incremental,RebalanceStream,43.573547707914614
40000,sea_P(x_y),3,incremental,RebalanceStream,44.37174970642513
45000,sea_P(x_y),3,incremental,RebalanceStream,44.776119402985096
50000,sea_P(x_y),3,incremental,RebalanceStream,52.418300653594784
55000,sea_P(x_y),3,incremental,RebalanceStream,55.6433037183284
60000,sea_P(x_y),3,incremental,RebalanceStream,65.75250836120401
65000,sea_P(x_y),3,incremental,RebalanceStream,64.82921880284071
70000,sea_P(x_y),3,incremental,RebalanceStream,64.67146714671468
75000,sea_P(x_y),3,incremental,RebalanceStream,64.93396545885538
80000,sea_P(x_y),3,incremental,RebalanceStream,65.03505933117583
85000,sea_P(x_y),3,incremental,RebalanceStream,65.23740038163656
90000,sea_P(x_y),3,incremental,RebalanceStream,65.53351309707246
95000,sea_P(x_y),3,incremental,RebalanceStream,65.7653104203521
100000,sea_P(x_y),3,incremental,RebalanceStream,66.09535214430058
5000,sea_P(x_y),3,sudden,improved_OOB,30.50518134715025
10000,sea_P(x_y),3,sudden,improved_OOB,37.21160184574819
15000,sea_P(x_y),3,sudden,improved_OOB,39.68854282536152
20000,sea_P(x_y),3,sudden,improved_OOB,40.55499832831832
25000,sea_P(x_y),3,sudden,improved_OOB,41.915122213268845
30000,sea_P(x_y),3,sudden,improved_OOB,42.898615453327366
35000,sea_P(x_y),3,sudden,improved_OOB,43.92228177641654
40000,sea_P(x_y),3,sudden,improved_OOB,44.258995219323985
45000,sea_P(x_y),3,sudden,improved_OOB,44.615155131264935
50000,sea_P(x_y),3,sudden,improved_OOB,44.815088260957104
55000,sea_P(x_y),3,sudden,improved_OOB,49.22279792746111
60000,sea_P(x_y),3,sudden,improved_OOB,48.18721160184575
65000,sea_P(x_y),3,sudden,improved_OOB,47.452725250278085
70000,sea_P(x_y),3,sudden,improved_OOB,46.69007021063191
75000,sea_P(x_y),3,sudden,improved_OOB,46.99167338168143
80000,sea_P(x_y),3,sudden,improved_OOB,47.3537293434569
85000,sea_P(x_y),3,sudden,improved_OOB,47.93261868300152
90000,sea_P(x_y),3,sudden,improved_OOB,47.88224440157678
95000,sea_P(x_y),3,sudden,improved_OOB,47.94152744630072
100000,sea_P(x_y),3,sudden,improved_OOB,47.90925565474192
5000,sea_P(x_y),3,sudden,WEOB1,25.906735751295336
10000,sea_P(x_y),3,sudden,WEOB1,30.45484508899144
15000,sea_P(x_y),3,sudden,WEOB1,34.86095661846493
20000,sea_P(x_y),3,sudden,WEOB1,36.425944500167155
25000,sea_P(x_y),3,sudden,WEOB1,38.49046467902229
30000,sea_P(x_y),3,sudden,WEOB1,39.82804823581956
35000,sea_P(x_y),3,sudden,WEOB1,41.089203675344585
40000,sea_P(x_y),3,sudden,WEOB1,41.54994548351926
45000,sea_P(x_y),3,sudden,WEOB1,42.09427207637231
50000,sea_P(x_y),3,sudden,WEOB1,42.425666152090734
55000,sea_P(x_y),3,sudden,WEOB1,48.31606217616581
60000,sea_P(x_y),3,sudden,WEOB1,47.231377719182596
65000,sea_P(x_y),3,sudden,WEOB1,46.65183537263624
70000,sea_P(x_y),3,sudden,WEOB1,45.88766298896689
75000,sea_P(x_y),3,sudden,WEOB1,46.13215149073328
80000,sea_P(x_y),3,sudden,WEOB1,46.46047342563643
85000,sea_P(x_y),3,sudden,WEOB1,47.032924961715146
90000,sea_P(x_y),3,sudden,WEOB1,47.04352931309233
95000,sea_P(x_y),3,sudden,WEOB1,47.19570405727923
100000,sea_P(x_y),3,sudden,WEOB1,47.224645949392595
5000,sea_P(x_y),3,sudden,OOB,25.97150259067356
10000,sea_P(x_y),3,sudden,OOB,33.68490441661173
15000,sea_P(x_y),3,sudden,OOB,36.68520578420466
20000,sea_P(x_y),3,sudden,OOB,37.51253761283853
25000,sea_P(x_y),3,sudden,OOB,39.000805801772785
30000,sea_P(x_y),3,sudden,OOB,40.39749888343009
