instances,drift,unbalance,type,alg,Fscore_min
60000,splitting-clusters,1,sudden,OOB,26.52929813264649
65000,splitting-clusters,1,sudden,OOB,27.16207559256887
70000,splitting-clusters,1,sudden,OOB,27.88643533123028
75000,splitting-clusters,1,sudden,OOB,28.262792166771952
80000,splitting-clusters,1,sudden,OOB,28.37880879074212
85000,splitting-clusters,1,sudden,OOB,28.57013492710314
90000,splitting-clusters,1,sudden,OOB,28.65776081424936
95000,splitting-clusters,1,sudden,OOB,28.72018574544432
100000,splitting-clusters,1,sudden,OOB,28.685030854380052
5000,splitting-clusters,1,sudden,ESOS_ELM,0.0
10000,splitting-clusters,1,sudden,ESOS_ELM,0.0
15000,splitting-clusters,1,sudden,ESOS_ELM,17.037284955649287
20000,splitting-clusters,1,sudden,ESOS_ELM,20.402808880000357
25000,splitting-clusters,1,sudden,ESOS_ELM,21.64800110437907
30000,splitting-clusters,1,sudden,ESOS_ELM,22.307673956393593
35000,splitting-clusters,1,sudden,ESOS_ELM,22.76625333429967
40000,splitting-clusters,1,sudden,ESOS_ELM,23.103541380389803
45000,splitting-clusters,1,sudden,ESOS_ELM,23.230876076783783
50000,splitting-clusters,1,sudden,ESOS_ELM,23.457446192091464
55000,splitting-clusters,1,sudden,ESOS_ELM,17.375778693883984
60000,splitting-clusters,1,sudden,ESOS_ELM,18.325082063034465
65000,splitting-clusters,1,sudden,ESOS_ELM,18.689395141777766
70000,splitting-clusters,1,sudden,ESOS_ELM,19.15388613245482
75000,splitting-clusters,1,sudden,ESOS_ELM,19.414381426510694
80000,splitting-clusters,1,sudden,ESOS_ELM,19.32167846758903
85000,splitting-clusters,1,sudden,ESOS_ELM,19.528376030264308
90000,splitting-clusters,1,sudden,ESOS_ELM,19.46701934533737
95000,splitting-clusters,1,sudden,ESOS_ELM,19.4641846799749
100000,splitting-clusters,1,sudden,ESOS_ELM,19.429826795030507
5000,splitting-clusters,1,sudden,improved_UOB,35.68215892053973
10000,splitting-clusters,1,sudden,improved_UOB,34.98920086393088
15000,splitting-clusters,1,sudden,improved_UOB,34.26688632619439
20000,splitting-clusters,1,sudden,improved_UOB,34.06046032291307
25000,splitting-clusters,1,sudden,improved_UOB,33.950363362128066
30000,splitting-clusters,1,sudden,improved_UOB,33.892921960072606
35000,splitting-clusters,1,sudden,improved_UOB,33.605600933488915
40000,splitting-clusters,1,sudden,improved_UOB,33.560187154402385
45000,splitting-clusters,1,sudden,improved_UOB,33.50196315312594
50000,splitting-clusters,1,sudden,improved_UOB,33.498405806933036
55000,splitting-clusters,1,sudden,improved_UOB,18.622255866767603
60000,splitting-clusters,1,sudden,improved_UOB,21.78536899774412
65000,splitting-clusters,1,sudden,improved_UOB,23.159385113268602
70000,splitting-clusters,1,sudden,improved_UOB,24.005743000717874
75000,splitting-clusters,1,sudden,improved_UOB,24.308344489067384
80000,splitting-clusters,1,sudden,improved_UOB,24.4241754192003
85000,splitting-clusters,1,sudden,improved_UOB,24.74436031535399
90000,splitting-clusters,1,sudden,improved_UOB,24.9095501399413
95000,splitting-clusters,1,sudden,improved_UOB,25.01960311237107
100000,splitting-clusters,1,sudden,improved_UOB,25.046230827803758
5000,splitting-clusters,1,sudden,WEOB2,35.38575667655785
10000,splitting-clusters,1,sudden,WEOB2,34.69020172910662
15000,splitting-clusters,1,sudden,WEOB2,34.3757403458896
20000,splitting-clusters,1,sudden,WEOB2,34.359777313848305
25000,splitting-clusters,1,sudden,WEOB2,34.11260201964309
30000,splitting-clusters,1,sudden,WEOB2,34.03548941041787
35000,splitting-clusters,1,sudden,WEOB2,33.68575624082232
40000,splitting-clusters,1,sudden,WEOB2,33.54937745181646
45000,splitting-clusters,1,sudden,WEOB2,33.41123256690538
50000,splitting-clusters,1,sudden,WEOB2,33.34685050013518
55000,splitting-clusters,1,sudden,WEOB2,18.677325581395348
60000,splitting-clusters,1,sudden,WEOB2,20.844972067039112
65000,splitting-clusters,1,sudden,WEOB2,22.590024602997094
70000,splitting-clusters,1,sudden,WEOB2,23.939251604822292
75000,splitting-clusters,1,sudden,WEOB2,24.732490272373536
80000,splitting-clusters,1,sudden,WEOB2,25.07777220270948
85000,splitting-clusters,1,sudden,WEOB2,25.42673652188609
90000,splitting-clusters,1,sudden,WEOB2,25.555474077876365
95000,splitting-clusters,1,sudden,WEOB2,25.6279788741466
100000,splitting-clusters,1,sudden,WEOB2,25.61462370567478
5000,splitting-clusters,1,sudden,UOB,35.60371517027864
10000,splitting-clusters,1,sudden,UOB,34.54742156509196
15000,splitting-clusters,1,sudden,UOB,33.78346915017461
20000,splitting-clusters,1,sudden,UOB,33.725289706884794
25000,splitting-clusters,1,sudden,UOB,33.65567965132117
30000,splitting-clusters,1,sudden,UOB,33.6880235453928
35000,splitting-clusters,1,sudden,UOB,33.45316750874465
40000,splitting-clusters,1,sudden,UOB,33.401308522389336
45000,splitting-clusters,1,sudden,UOB,33.328312118701504
50000,splitting-clusters,1,sudden,UOB,33.27482616620535
55000,splitting-clusters,1,sudden,UOB,18.303571428571423
60000,splitting-clusters,1,sudden,UOB,20.242424242424246
65000,splitting-clusters,1,sudden,UOB,20.971675107859685
70000,splitting-clusters,1,sudden,UOB,20.758786955970063
75000,splitting-clusters,1,sudden,UOB,20.408357981108676
80000,splitting-clusters,1,sudden,UOB,20.036849378166746
85000,splitting-clusters,1,sudden,UOB,20.115681233933163
90000,splitting-clusters,1,sudden,UOB,20.29140414041404
95000,splitting-clusters,1,sudden,UOB,20.62989752863171
100000,splitting-clusters,1,sudden,UOB,20.811279430553018
5000,splitting-clusters,1,sudden,RebalanceStream,28.51063829787234
10000,splitting-clusters,1,sudden,RebalanceStream,31.752305665349144
15000,splitting-clusters,1,sudden,RebalanceStream,33.00124533001246
20000,splitting-clusters,1,sudden,RebalanceStream,34.38242280285035
25000,splitting-clusters,1,sudden,RebalanceStream,35.15643105446118
30000,splitting-clusters,1,sudden,RebalanceStream,35.66735498404355
35000,splitting-clusters,1,sudden,RebalanceStream,35.79599618684461
40000,splitting-clusters,1,sudden,RebalanceStream,36.25996152789229
45000,splitting-clusters,1,sudden,RebalanceStream,36.361431170406306
50000,splitting-clusters,1,sudden,RebalanceStream,36.70143415906127
55000,splitting-clusters,1,sudden,RebalanceStream,26.818675352877307
60000,splitting-clusters,1,sudden,RebalanceStream,29.090909090909086
65000,splitting-clusters,1,sudden,RebalanceStream,29.507545671167595
70000,splitting-clusters,1,sudden,RebalanceStream,30.06263048016701
75000,splitting-clusters,1,sudden,RebalanceStream,30.813260195564034
80000,splitting-clusters,1,sudden,RebalanceStream,31.15780965851686
85000,splitting-clusters,1,sudden,RebalanceStream,31.458729884062983
90000,splitting-clusters,1,sudden,RebalanceStream,31.780696395846064
95000,splitting-clusters,1,sudden,RebalanceStream,31.658703071672342
100000,splitting-clusters,1,sudden,RebalanceStream,31.726708074534166
5000,splitting-clusters,1,periodic,improved_OOB,35.74329813160033
10000,splitting-clusters,1,periodic,improved_OOB,35.70318570318569
15000,splitting-clusters,1,periodic,improved_OOB,35.60586570620014
20000,splitting-clusters,1,periodic,improved_OOB,35.98629093678598
25000,splitting-clusters,1,periodic,improved_OOB,36.30347799322869
30000,splitting-clusters,1,periodic,improved_OOB,36.516062971969795
35000,splitting-clusters,1,periodic,improved_OOB,36.388644366197184
40000,splitting-clusters,1,periodic,improved_OOB,36.496913580246904
45000,splitting-clusters,1,periodic,improved_OOB,36.5163723641351
50000,splitting-clusters,1,periodic,improved_OOB,31.153846153846153
55000,splitting-clusters,1,periodic,improved_OOB,31.46567717996289
60000,splitting-clusters,1,periodic,improved_OOB,35.842880523731594
65000,splitting-clusters,1,periodic,improved_OOB,36.778360920468295
70000,splitting-clusters,1,periodic,improved_OOB,37.079860177467076
75000,splitting-clusters,1,periodic,improved_OOB,37.03925084678223
80000,splitting-clusters,1,periodic,improved_OOB,37.07650707809766
85000,splitting-clusters,1,periodic,improved_OOB,37.13982206878236
90000,splitting-clusters,1,periodic,improved_OOB,37.21723314766398
95000,splitting-clusters,1,periodic,improved_OOB,37.277580071174384
100000,splitting-clusters,1,periodic,improved_OOB,37.16417910447761
5000,splitting-clusters,1,periodic,WEOB1,36.31372549019608
10000,splitting-clusters,1,periodic,WEOB1,35.898407884761184
15000,splitting-clusters,1,periodic,WEOB1,35.471792311532695
20000,splitting-clusters,1,periodic,WEOB1,35.58855885588559
25000,splitting-clusters,1,periodic,WEOB1,35.714285714285715
30000,splitting-clusters,1,periodic,WEOB1,35.74737868812485
35000,splitting-clusters,1,periodic,WEOB1,35.49702100972092
40000,splitting-clusters,1,periodic,WEOB1,35.48593350383633
45000,splitting-clusters,1,periodic,WEOB1,35.444372364579955
50000,splitting-clusters,1,periodic,WEOB1,29.977628635346754
55000,splitting-clusters,1,periodic,WEOB1,30.66227588730333
60000,splitting-clusters,1,periodic,WEOB1,33.48214285714285
65000,splitting-clusters,1,periodic,WEOB1,34.769687964338786
70000,splitting-clusters,1,periodic,WEOB1,35.44841368973271
75000,splitting-clusters,1,periodic,WEOB1,35.62127976190476
80000,splitting-clusters,1,periodic,WEOB1,35.62843151802939
85000,splitting-clusters,1,periodic,WEOB1,35.670920579853785
90000,splitting-clusters,1,periodic,WEOB1,35.75989782886335
95000,splitting-clusters,1,periodic,WEOB1,35.85220943186038
100000,splitting-clusters,1,periodic,WEOB1,35.740221158607035
5000,splitting-clusters,1,periodic,CSMOTE,32.93718166383701
10000,splitting-clusters,1,periodic,CSMOTE,33.974358974358985
15000,splitting-clusters,1,periodic,CSMOTE,34.070796460177
20000,splitting-clusters,1,periodic,CSMOTE,34.08225437928409
25000,splitting-clusters,1,periodic,CSMOTE,34.58600672166209
30000,splitting-clusters,1,periodic,CSMOTE,34.75455465587044
35000,splitting-clusters,1,periodic,CSMOTE,34.302388414568256
40000,splitting-clusters,1,periodic,CSMOTE,34.26374252349758
45000,splitting-clusters,1,periodic,CSMOTE,34.381568990162286
50000,splitting-clusters,1,periodic,CSMOTE,29.36046511627908
55000,splitting-clusters,1,periodic,CSMOTE,28.436706565106995
60000,splitting-clusters,1,periodic,CSMOTE,31.705539358600582
65000,splitting-clusters,1,periodic,CSMOTE,31.71232876712329
70000,splitting-clusters,1,periodic,CSMOTE,32.49240831581405
75000,splitting-clusters,1,periodic,CSMOTE,32.7787610619469
80000,splitting-clusters,1,periodic,CSMOTE,33.06806877930937
85000,splitting-clusters,1,periodic,CSMOTE,33.27404245227085
90000,splitting-clusters,1,periodic,CSMOTE,33.513844896291
95000,splitting-clusters,1,periodic,CSMOTE,33.56756756756756
100000,splitting-clusters,1,periodic,CSMOTE,33.53942508431026
5000,splitting-clusters,1,periodic,OOB,35.46646106399384
10000,splitting-clusters,1,periodic,OOB,35.36264562194663
15000,splitting-clusters,1,periodic,OOB,35.41509907198394
20000,splitting-clusters,1,periodic,OOB,35.752738073139035
25000,splitting-clusters,1,periodic,OOB,35.97488038277513
30000,splitting-clusters,1,periodic,OOB,36.131840796019894
35000,splitting-clusters,1,periodic,OOB,36.026575225032154
40000,splitting-clusters,1,periodic,OOB,36.12338944794508
45000,splitting-clusters,1,periodic,OOB,36.18481627186741
50000,splitting-clusters,1,periodic,OOB,31.393568147013788
55000,splitting-clusters,1,periodic,OOB,31.067961165048548
60000,splitting-clusters,1,periodic,OOB,34.44272445820433
65000,splitting-clusters,1,periodic,OOB,35.69482288828339
70000,splitting-clusters,1,periodic,OOB,36.27348643006263
75000,splitting-clusters,1,periodic,OOB,36.437718277066345
80000,splitting-clusters,1,periodic,OOB,36.49068322981366
85000,splitting-clusters,1,periodic,OOB,36.55440414507773
90000,splitting-clusters,1,periodic,OOB,36.650377609951136
95000,splitting-clusters,1,periodic,OOB,36.819678481503
100000,splitting-clusters,1,periodic,OOB,36.72117039586919
5000,splitting-clusters,1,periodic,ESOS_ELM,0.0
10000,splitting-clusters,1,periodic,ESOS_ELM,0.0
15000,splitting-clusters,1,periodic,ESOS_ELM,17.069696343341093
20000,splitting-clusters,1,periodic,ESOS_ELM,20.52190024704713
25000,splitting-clusters,1,periodic,ESOS_ELM,21.807609970566567
30000,splitting-clusters,1,periodic,ESOS_ELM,22.487961613751818
35000,splitting-clusters,1,periodic,ESOS_ELM,22.9366668220665
40000,splitting-clusters,1,periodic,ESOS_ELM,23.205597714753633
45000,splitting-clusters,1,periodic,ESOS_ELM,23.36451123815338
50000,splitting-clusters,1,periodic,ESOS_ELM,23.077900029725534
55000,splitting-clusters,1,periodic,ESOS_ELM,23.232224600877345
60000,splitting-clusters,1,periodic,ESOS_ELM,23.604746000264313
65000,splitting-clusters,1,periodic,ESOS_ELM,23.906136718750734
70000,splitting-clusters,1,periodic,ESOS_ELM,24.156045067885913
75000,splitting-clusters,1,periodic,ESOS_ELM,24.202903336554076
80000,splitting-clusters,1,periodic,ESOS_ELM,24.333621969356905
85000,splitting-clusters,1,periodic,ESOS_ELM,24.34210302329155
90000,splitting-clusters,1,periodic,ESOS_ELM,24.470699979428968
95000,splitting-clusters,1,periodic,ESOS_ELM,24.549173579117983
100000,splitting-clusters,1,periodic,ESOS_ELM,24.426029103778014
5000,splitting-clusters,1,periodic,improved_UOB,35.68215892053973
10000,splitting-clusters,1,periodic,improved_UOB,34.98920086393088
15000,splitting-clusters,1,periodic,improved_UOB,34.26688632619439
20000,splitting-clusters,1,periodic,improved_UOB,34.06046032291307
25000,splitting-clusters,1,periodic,improved_UOB,33.950363362128066
30000,splitting-clusters,1,periodic,improved_UOB,33.892921960072606
35000,splitting-clusters,1,periodic,improved_UOB,33.605600933488915
40000,splitting-clusters,1,periodic,improved_UOB,33.560187154402385
45000,splitting-clusters,1,periodic,improved_UOB,33.50196315312594
50000,splitting-clusters,1,periodic,improved_UOB,28.621908127208478
55000,splitting-clusters,1,periodic,improved_UOB,28.024122029088325
60000,splitting-clusters,1,periodic,improved_UOB,31.389830508474574
65000,splitting-clusters,1,periodic,improved_UOB,32.54637436762226
70000,splitting-clusters,1,periodic,improved_UOB,33.04446978335233
75000,splitting-clusters,1,periodic,improved_UOB,33.24825591288072
80000,splitting-clusters,1,periodic,improved_UOB,33.30161750713605
85000,splitting-clusters,1,periodic,improved_UOB,33.39403596631003
90000,splitting-clusters,1,periodic,improved_UOB,33.56560997153793
95000,splitting-clusters,1,periodic,improved_UOB,33.71713352809762
100000,splitting-clusters,1,periodic,improved_UOB,33.68034292712799
5000,splitting-clusters,1,periodic,WEOB2,35.38575667655785
10000,splitting-clusters,1,periodic,WEOB2,34.69020172910662
15000,splitting-clusters,1,periodic,WEOB2,34.3757403458896
20000,splitting-clusters,1,periodic,WEOB2,34.359777313848305
25000,splitting-clusters,1,periodic,WEOB2,34.11260201964309
30000,splitting-clusters,1,periodic,WEOB2,34.03548941041787
35000,splitting-clusters,1,periodic,WEOB2,33.68575624082232
40000,splitting-clusters,1,periodic,WEOB2,33.54937745181646
45000,splitting-clusters,1,periodic,WEOB2,33.41123256690538
50000,splitting-clusters,1,periodic,WEOB2,28.421787709497202
55000,splitting-clusters,1,periodic,WEOB2,28.05303558967202
60000,splitting-clusters,1,periodic,WEOB2,31.33423180592991
65000,splitting-clusters,1,periodic,WEOB2,31.924727632882146
70000,splitting-clusters,1,periodic,WEOB2,32.53119429590017
75000,splitting-clusters,1,periodic,WEOB2,32.95225285810357
80000,splitting-clusters,1,periodic,WEOB2,33.17991065385137
85000,splitting-clusters,1,periodic,WEOB2,33.35983643798273
90000,splitting-clusters,1,periodic,WEOB2,33.6248403262258
95000,splitting-clusters,1,periodic,WEOB2,33.85291078194972
100000,splitting-clusters,1,periodic,WEOB2,33.884361064124256
5000,splitting-clusters,1,periodic,UOB,35.60371517027864
10000,splitting-clusters,1,periodic,UOB,34.54742156509196
15000,splitting-clusters,1,periodic,UOB,33.78346915017461
20000,splitting-clusters,1,periodic,UOB,33.725289706884794
25000,splitting-clusters,1,periodic,UOB,33.65567965132117
30000,splitting-clusters,1,periodic,UOB,33.6880235453928
35000,splitting-clusters,1,periodic,UOB,33.45316750874465
40000,splitting-clusters,1,periodic,UOB,33.401308522389336
45000,splitting-clusters,1,periodic,UOB,33.328312118701504
50000,splitting-clusters,1,periodic,UOB,28.26537664132689
55000,splitting-clusters,1,periodic,UOB,27.812499999999993
60000,splitting-clusters,1,periodic,UOB,30.85600530856005
65000,splitting-clusters,1,periodic,UOB,31.78548070634401
70000,splitting-clusters,1,periodic,UOB,32.26590106007068
75000,splitting-clusters,1,periodic,UOB,32.65272244355911
80000,splitting-clusters,1,periodic,UOB,32.72606382978723
85000,splitting-clusters,1,periodic,UOB,32.79928793947486
90000,splitting-clusters,1,periodic,UOB,32.927413941892794
95000,splitting-clusters,1,periodic,UOB,33.145595158036315
100000,splitting-clusters,1,periodic,UOB,33.13840155945418
5000,splitting-clusters,1,periodic,RebalanceStream,28.51063829787234
10000,splitting-clusters,1,periodic,RebalanceStream,31.752305665349144
