instances,drift,unbalance,type,alg,Recall_min
100000,sea_P(y),3,incremental,improved_UOB,74.4002384145433
5000,sea_P(y),3,incremental,WEOB2,77.89223454833596
10000,sea_P(y),3,incremental,WEOB2,75.16939019529694
15000,sea_P(y),3,incremental,WEOB2,75.04667911443052
20000,sea_P(y),3,incremental,WEOB2,75.04011231448054
25000,sea_P(y),3,incremental,WEOB2,75.09843310566494
30000,sea_P(y),3,incremental,WEOB2,74.94486399786139
35000,sea_P(y),3,incremental,WEOB2,74.98851630684429
40000,sea_P(y),3,incremental,WEOB2,74.88315995778682
45000,sea_P(y),3,incremental,WEOB2,74.83856502242153
50000,sea_P(y),3,incremental,WEOB2,76.13535173642029
55000,sea_P(y),3,incremental,WEOB2,75.80924141339266
60000,sea_P(y),3,incremental,WEOB2,74.78991596638657
65000,sea_P(y),3,incremental,WEOB2,75.10772290354657
70000,sea_P(y),3,incremental,WEOB2,74.25083240843506
75000,sea_P(y),3,incremental,WEOB2,74.8952572481984
80000,sea_P(y),3,incremental,WEOB2,74.58873879898353
85000,sea_P(y),3,incremental,WEOB2,74.83835005574134
90000,sea_P(y),3,incremental,WEOB2,74.84921014839638
95000,sea_P(y),3,incremental,WEOB2,74.86590680522964
100000,sea_P(y),3,incremental,WEOB2,74.7280584115631
5000,sea_P(y),3,incremental,UOB,75.83201267828845
10000,sea_P(y),3,incremental,UOB,75.52809884416102
15000,sea_P(y),3,incremental,UOB,75.36676447052547
20000,sea_P(y),3,incremental,UOB,75.24067388688329
25000,sea_P(y),3,incremental,UOB,75.23503415026116
30000,sea_P(y),3,incremental,UOB,75.06516072980016
35000,sea_P(y),3,incremental,UOB,75.0574184657786
40000,sea_P(y),3,incremental,UOB,74.91331222674508
45000,sea_P(y),3,incremental,UOB,74.82959641255606
50000,sea_P(y),3,incremental,UOB,76.04630454140694
55000,sea_P(y),3,incremental,UOB,75.784531751915
60000,sea_P(y),3,incremental,UOB,74.85455720749839
65000,sea_P(y),3,incremental,UOB,75.10772290354657
70000,sea_P(y),3,incremental,UOB,74.27302996670367
75000,sea_P(y),3,incremental,UOB,74.94553376906319
80000,sea_P(y),3,incremental,UOB,74.62886184298513
85000,sea_P(y),3,incremental,UOB,74.87179487179489
90000,sea_P(y),3,incremental,UOB,74.92580181905215
95000,sea_P(y),3,incremental,UOB,74.99161917532685
100000,sea_P(y),3,incremental,UOB,74.83981522872897
5000,sea_P(y),3,incremental,CSMOTE,76.38668779714739
10000,sea_P(y),3,incremental,CSMOTE,75.40852929453966
15000,sea_P(y),3,incremental,CSMOTE,74.88663643638303
20000,sea_P(y),3,incremental,CSMOTE,74.66907340553551
25000,sea_P(y),3,incremental,CSMOTE,74.76094817195658
30000,sea_P(y),3,incremental,CSMOTE,74.63075586446567
35000,sea_P(y),3,incremental,CSMOTE,74.64974735875056
40000,sea_P(y),3,incremental,CSMOTE,74.52133273028794
45000,sea_P(y),3,incremental,CSMOTE,74.42600896860985
50000,sea_P(y),3,incremental,CSMOTE,75.60106856634015
55000,sea_P(y),3,incremental,CSMOTE,75.46330615270573
60000,sea_P(y),3,incremental,CSMOTE,74.33742727860376
65000,sea_P(y),3,incremental,CSMOTE,72.02519058667552
70000,sea_P(y),3,incremental,CSMOTE,72.51942286348502
75000,sea_P(y),3,incremental,CSMOTE,73.67186190715601
80000,sea_P(y),3,incremental,CSMOTE,74.10726227096428
85000,sea_P(y),3,incremental,CSMOTE,74.60423634336678
90000,sea_P(y),3,incremental,CSMOTE,74.5428434657731
95000,sea_P(y),3,incremental,CSMOTE,75.03352329869259
100000,sea_P(y),3,incremental,CSMOTE,75.04097749962749
5000,sea_P(y),3,incremental,RebalanceStream,76.10935023771789
10000,sea_P(y),3,incremental,RebalanceStream,74.99003587086487
15000,sea_P(y),3,incremental,RebalanceStream,74.37983462256602
20000,sea_P(y),3,incremental,RebalanceStream,74.49859606899317
25000,sea_P(y),3,incremental,RebalanceStream,74.7047006830052
30000,sea_P(y),3,incremental,RebalanceStream,74.58397380204507
35000,sea_P(y),3,incremental,RebalanceStream,74.58658704639411
40000,sea_P(y),3,incremental,RebalanceStream,74.43590130157294
45000,sea_P(y),3,incremental,RebalanceStream,74.44394618834079
50000,sea_P(y),3,incremental,RebalanceStream,75.91273374888691
55000,sea_P(y),3,incremental,RebalanceStream,75.784531751915
60000,sea_P(y),3,incremental,RebalanceStream,74.4667097608274
65000,sea_P(y),3,incremental,RebalanceStream,74.34537620152469
70000,sea_P(y),3,incremental,RebalanceStream,73.4739178690344
75000,sea_P(y),3,incremental,RebalanceStream,74.09083291436231
80000,sea_P(y),3,incremental,RebalanceStream,73.62578574294503
85000,sea_P(y),3,incremental,RebalanceStream,73.77926421404683
90000,sea_P(y),3,incremental,RebalanceStream,73.7099090473911
95000,sea_P(y),3,incremental,RebalanceStream,73.72611464968155
100000,sea_P(y),3,incremental,RebalanceStream,73.55088660408285
5000,sea_P(y),3,sudden,improved_OOB,73.09825673534074
10000,sea_P(y),3,sudden,improved_OOB,73.15663611000399
15000,sea_P(y),3,sudden,improved_OOB,73.56628434249134
20000,sea_P(y),3,sudden,improved_OOB,73.8367428800642
25000,sea_P(y),3,sudden,improved_OOB,74.09996785599483
30000,sea_P(y),3,sudden,improved_OOB,74.0943724101056
35000,sea_P(y),3,sudden,improved_OOB,74.18613997818224
40000,sea_P(y),3,sudden,improved_OOB,74.11333266351855
45000,sea_P(y),3,sudden,improved_OOB,74.159363262386
50000,sea_P(y),3,sudden,improved_OOB,74.31937909679495
55000,sea_P(y),3,sudden,improved_OOB,74.38551099611902
60000,sea_P(y),3,sudden,improved_OOB,74.53886693017127
65000,sea_P(y),3,sudden,improved_OOB,74.73871469868801
70000,sea_P(y),3,sudden,improved_OOB,74.06417112299464
75000,sea_P(y),3,sudden,improved_OOB,74.55692803437162
80000,sea_P(y),3,sudden,improved_OOB,74.21299397186873
85000,sea_P(y),3,sudden,improved_OOB,74.42105263157895
90000,sea_P(y),3,sudden,improved_OOB,74.43186582809223
95000,sea_P(y),3,sudden,improved_OOB,74.48173005219985
100000,sea_P(y),3,sudden,improved_OOB,74.34400375813702
5000,sea_P(y),3,sudden,WEOB1,74.76228209191757
10000,sea_P(y),3,sudden,WEOB1,74.75089677162215
15000,sea_P(y),3,sudden,WEOB1,74.79327820752201
20000,sea_P(y),3,sudden,WEOB1,74.72924187725631
25000,sea_P(y),3,sudden,WEOB1,74.81517197042751
30000,sea_P(y),3,sudden,WEOB1,74.66247827830503
35000,sea_P(y),3,sudden,WEOB1,74.71435953378885
40000,sea_P(y),3,sudden,WEOB1,74.59057570581736
45000,sea_P(y),3,sudden,WEOB1,74.57521015918441
50000,sea_P(y),3,sudden,WEOB1,74.70141150922909
55000,sea_P(y),3,sudden,WEOB1,74.45019404915912
60000,sea_P(y),3,sudden,WEOB1,74.70355731225298
65000,sea_P(y),3,sudden,WEOB1,74.84989993328885
70000,sea_P(y),3,sudden,WEOB1,74.19786096256685
75000,sea_P(y),3,sudden,WEOB1,74.70461868958111
80000,sea_P(y),3,sudden,WEOB1,74.41393168117884
85000,sea_P(y),3,sudden,WEOB1,74.61244019138756
90000,sea_P(y),3,sudden,WEOB1,74.62473794549264
95000,sea_P(y),3,sudden,WEOB1,74.6681580909769
100000,sea_P(y),3,sudden,WEOB1,74.53191061002619
5000,sea_P(y),3,sudden,OOB,75.83201267828845
10000,sea_P(y),3,sudden,OOB,75.52809884416102
15000,sea_P(y),3,sudden,OOB,75.36676447052547
20000,sea_P(y),3,sudden,OOB,75.24067388688329
25000,sea_P(y),3,sudden,OOB,75.2410800385728
30000,sea_P(y),3,sudden,OOB,75.08354498061757
35000,sea_P(y),3,sudden,OOB,75.08181661594993
40000,sea_P(y),3,sudden,OOB,74.91711041896916
45000,sea_P(y),3,sudden,OOB,74.85244142371667
50000,sea_P(y),3,sudden,OOB,74.97084489484054
55000,sea_P(y),3,sudden,OOB,74.77360931435963
60000,sea_P(y),3,sudden,OOB,75.19762845849802
65000,sea_P(y),3,sudden,OOB,75.25016677785189
70000,sea_P(y),3,sudden,OOB,74.53208556149731
75000,sea_P(y),3,sudden,OOB,74.98657357679916
80000,sea_P(y),3,sudden,OOB,74.6483590087073
85000,sea_P(y),3,sudden,OOB,74.80382775119618
90000,sea_P(y),3,sudden,OOB,74.7924528301887
95000,sea_P(y),3,sudden,OOB,74.83221476510066
100000,sea_P(y),3,sudden,OOB,74.69297362593115
5000,sea_P(y),3,sudden,ESOS_ELM,0.0
10000,sea_P(y),3,sudden,ESOS_ELM,0.0
15000,sea_P(y),3,sudden,ESOS_ELM,25.07201920512136
20000,sea_P(y),3,sudden,ESOS_ELM,37.58223024468511
25000,sea_P(y),3,sudden,ESOS_ELM,45.30456444873032
30000,sea_P(y),3,sudden,ESOS_ELM,50.28538965378959
35000,sea_P(y),3,sudden,ESOS_ELM,53.90136073950738
40000,sea_P(y),3,sudden,ESOS_ELM,56.5291871797448
45000,sea_P(y),3,sudden,ESOS_ELM,58.626810946163474
50000,sea_P(y),3,sudden,ESOS_ELM,60.50106566936099
55000,sea_P(y),3,sudden,ESOS_ELM,75.75679172056923
60000,sea_P(y),3,sudden,ESOS_ELM,75.97496706192358
65000,sea_P(y),3,sudden,ESOS_ELM,75.97064709806538
70000,sea_P(y),3,sudden,ESOS_ELM,75.26905080213905
75000,sea_P(y),3,sudden,ESOS_ELM,75.66595059076262
80000,sea_P(y),3,sudden,ESOS_ELM,75.32261665550347
85000,sea_P(y),3,sudden,ESOS_ELM,75.48038277511964
90000,sea_P(y),3,sudden,ESOS_ELM,75.49266247379452
95000,sea_P(y),3,sudden,ESOS_ELM,75.47352721849366
100000,sea_P(y),3,sudden,ESOS_ELM,75.33387021005302
5000,sea_P(y),3,sudden,improved_UOB,75.71315372424725
10000,sea_P(y),3,sudden,improved_UOB,75.46831406935033
15000,sea_P(y),3,sudden,improved_UOB,75.42011202987463
20000,sea_P(y),3,sudden,improved_UOB,75.15042117930204
25000,sea_P(y),3,sudden,improved_UOB,75.13661202185791
30000,sea_P(y),3,sudden,improved_UOB,74.93650581473067
35000,sea_P(y),3,sudden,improved_UOB,74.97272779468335
40000,sea_P(y),3,sudden,improved_UOB,74.81663819953782
45000,sea_P(y),3,sudden,improved_UOB,74.78536934358792
50000,sea_P(y),3,sudden,improved_UOB,74.88639562472352
55000,sea_P(y),3,sudden,improved_UOB,74.45019404915912
60000,sea_P(y),3,sudden,improved_UOB,74.76943346508564
65000,sea_P(y),3,sudden,improved_UOB,74.84989993328885
70000,sea_P(y),3,sudden,improved_UOB,74.2312834224599
75000,sea_P(y),3,sudden,improved_UOB,74.71804511278195
80000,sea_P(y),3,sudden,improved_UOB,74.44742129939719
85000,sea_P(y),3,sudden,improved_UOB,74.63157894736842
90000,sea_P(y),3,sudden,improved_UOB,74.66666666666666
95000,sea_P(y),3,sudden,improved_UOB,74.6979865771812
100000,sea_P(y),3,sudden,improved_UOB,74.5520434870143
5000,sea_P(y),3,sudden,WEOB2,77.89223454833596
10000,sea_P(y),3,sudden,WEOB2,75.16939019529694
15000,sea_P(y),3,sudden,WEOB2,75.04667911443052
20000,sea_P(y),3,sudden,WEOB2,75.04011231448054
25000,sea_P(y),3,sudden,WEOB2,75.09643201542914
30000,sea_P(y),3,sudden,WEOB2,74.93650581473067
35000,sea_P(y),3,sudden,WEOB2,74.98995234540965
40000,sea_P(y),3,sudden,WEOB2,74.87189792022505
45000,sea_P(y),3,sudden,WEOB2,74.84349847969952
50000,sea_P(y),3,sudden,WEOB2,74.95475931958016
55000,sea_P(y),3,sudden,WEOB2,74.64424320827943
60000,sea_P(y),3,sudden,WEOB2,74.93412384716734
65000,sea_P(y),3,sudden,WEOB2,75.13898154325105
70000,sea_P(y),3,sudden,WEOB2,74.44852941176472
75000,sea_P(y),3,sudden,WEOB2,74.95972073039742
80000,sea_P(y),3,sudden,WEOB2,74.67068542085285
85000,sea_P(y),3,sudden,WEOB2,74.8516746411483
90000,sea_P(y),3,sudden,WEOB2,74.86792452830187
95000,sea_P(y),3,sudden,WEOB2,74.8918717375093
100000,sea_P(y),3,sudden,WEOB2,74.76008321589156
5000,sea_P(y),3,sudden,UOB,75.83201267828845
10000,sea_P(y),3,sudden,UOB,75.52809884416102
15000,sea_P(y),3,sudden,UOB,75.36676447052547
20000,sea_P(y),3,sudden,UOB,75.24067388688329
25000,sea_P(y),3,sudden,UOB,75.2410800385728
30000,sea_P(y),3,sudden,UOB,75.08354498061757
35000,sea_P(y),3,sudden,UOB,75.08181661594993
40000,sea_P(y),3,sudden,UOB,74.91711041896916
45000,sea_P(y),3,sudden,UOB,74.85244142371667
50000,sea_P(y),3,sudden,UOB,74.95878071339529
55000,sea_P(y),3,sudden,UOB,74.90297542043983
60000,sea_P(y),3,sudden,UOB,75.1646903820817
65000,sea_P(y),3,sudden,UOB,75.29464087169222
70000,sea_P(y),3,sudden,UOB,74.59893048128343
75000,sea_P(y),3,sudden,UOB,75.06713211600432
80000,sea_P(y),3,sudden,UOB,74.78231748158069
85000,sea_P(y),3,sudden,UOB,74.95693779904308
90000,sea_P(y),3,sudden,UOB,74.98532494758909
95000,sea_P(y),3,sudden,UOB,75.04101416853096
100000,sea_P(y),3,sudden,UOB,74.88759143681634
5000,sea_P(y),3,sudden,CSMOTE,76.38668779714739
10000,sea_P(y),3,sudden,CSMOTE,75.40852929453966
15000,sea_P(y),3,sudden,CSMOTE,74.88663643638303
20000,sea_P(y),3,sudden,CSMOTE,74.66907340553551
25000,sea_P(y),3,sudden,CSMOTE,74.76695596271294
30000,sea_P(y),3,sudden,CSMOTE,74.65579467985562
35000,sea_P(y),3,sudden,CSMOTE,74.67991043233623
40000,sea_P(y),3,sudden,CSMOTE,74.57550487290266
45000,sea_P(y),3,sudden,CSMOTE,74.49025219102127
50000,sea_P(y),3,sudden,CSMOTE,74.58076969477621
55000,sea_P(y),3,sudden,CSMOTE,73.02716688227683
60000,sea_P(y),3,sudden,CSMOTE,73.94598155467722
65000,sea_P(y),3,sudden,CSMOTE,74.33844785412496
70000,sea_P(y),3,sudden,CSMOTE,73.72994652406419
75000,sea_P(y),3,sudden,CSMOTE,73.75134264232008
80000,sea_P(y),3,sudden,CSMOTE,73.67716008037506
85000,sea_P(y),3,sudden,CSMOTE,73.94258373205741
90000,sea_P(y),3,sudden,CSMOTE,74.0377358490566
95000,sea_P(y),3,sudden,CSMOTE,74.13870246085013
100000,sea_P(y),3,sudden,CSMOTE,73.96819005435876
5000,sea_P(y),3,sudden,RebalanceStream,76.10935023771789
10000,sea_P(y),3,sudden,RebalanceStream,74.99003587086487
15000,sea_P(y),3,sudden,RebalanceStream,74.37983462256602
20000,sea_P(y),3,sudden,RebalanceStream,74.49859606899317
25000,sea_P(y),3,sudden,RebalanceStream,74.71070395371262
30000,sea_P(y),3,sudden,RebalanceStream,74.5889586953616
35000,sea_P(y),3,sudden,RebalanceStream,74.58804616179596
40000,sea_P(y),3,sudden,RebalanceStream,74.43986737667035
45000,sea_P(y),3,sudden,RebalanceStream,74.45895188696117
50000,sea_P(y),3,sudden,RebalanceStream,74.5888124824064
55000,sea_P(y),3,sudden,RebalanceStream,74.77360931435963
60000,sea_P(y),3,sudden,RebalanceStream,74.90118577075098
65000,sea_P(y),3,sudden,RebalanceStream,74.82766288636869
70000,sea_P(y),3,sudden,RebalanceStream,74.11430481283422
75000,sea_P(y),3,sudden,RebalanceStream,74.48979591836735
80000,sea_P(y),3,sudden,RebalanceStream,74.10136191114088
85000,sea_P(y),3,sudden,RebalanceStream,74.1913875598086
90000,sea_P(y),3,sudden,RebalanceStream,74.1215932914046
95000,sea_P(y),3,sudden,RebalanceStream,74.13870246085013
100000,sea_P(y),3,sudden,RebalanceStream,73.92792430038251
5000,sea_P(y),2,sudden,improved_OOB,73.09825673534074
10000,sea_P(y),2,sudden,improved_OOB,73.15663611000399
15000,sea_P(y),2,sudden,improved_OOB,73.56628434249134
20000,sea_P(y),2,sudden,improved_OOB,73.8367428800642
25000,sea_P(y),2,sudden,improved_OOB,74.09996785599483
30000,sea_P(y),2,sudden,improved_OOB,74.0943724101056
35000,sea_P(y),2,sudden,improved_OOB,74.18613997818224
40000,sea_P(y),2,sudden,improved_OOB,74.11333266351855
45000,sea_P(y),2,sudden,improved_OOB,74.159363262386
50000,sea_P(y),2,sudden,improved_OOB,74.31937909679495
55000,sea_P(y),2,sudden,improved_OOB,74.66793168880454
60000,sea_P(y),2,sudden,improved_OOB,74.47013487475917
65000,sea_P(y),2,sudden,improved_OOB,74.48411398624306
70000,sea_P(y),2,sudden,improved_OOB,74.58672588206265
75000,sea_P(y),2,sudden,improved_OOB,74.36406995230526
80000,sea_P(y),2,sudden,improved_OOB,73.88482023968041
85000,sea_P(y),2,sudden,improved_OOB,74.19123962210134
90000,sea_P(y),2,sudden,improved_OOB,74.14334128279152
95000,sea_P(y),2,sudden,improved_OOB,74.07531194295902
100000,sea_P(y),2,sudden,improved_OOB,74.19095477386936
5000,sea_P(y),2,sudden,WEOB1,74.76228209191757
10000,sea_P(y),2,sudden,WEOB1,74.75089677162215
15000,sea_P(y),2,sudden,WEOB1,74.79327820752201
20000,sea_P(y),2,sudden,WEOB1,74.72924187725631
25000,sea_P(y),2,sudden,WEOB1,74.81517197042751
30000,sea_P(y),2,sudden,WEOB1,74.66247827830503
35000,sea_P(y),2,sudden,WEOB1,74.71435953378885
40000,sea_P(y),2,sudden,WEOB1,74.59057570581736
45000,sea_P(y),2,sudden,WEOB1,74.57521015918441
50000,sea_P(y),2,sudden,WEOB1,74.70141150922909
55000,sea_P(y),2,sudden,WEOB1,74.85768500948767
60000,sea_P(y),2,sudden,WEOB1,74.5664739884393
65000,sea_P(y),2,sudden,WEOB1,74.68064199148377
70000,sea_P(y),2,sudden,WEOB1,74.80878361707379
75000,sea_P(y),2,sudden,WEOB1,74.56279809220986
80000,sea_P(y),2,sudden,WEOB1,74.13448735019973
85000,sea_P(y),2,sudden,WEOB1,74.42026910964786
90000,sea_P(y),2,sudden,WEOB1,74.38182502824148
95000,sea_P(y),2,sudden,WEOB1,74.36497326203208
100000,sea_P(y),2,sudden,WEOB1,74.4824120603015
5000,sea_P(y),2,sudden,OOB,75.83201267828845
10000,sea_P(y),2,sudden,OOB,75.52809884416102
15000,sea_P(y),2,sudden,OOB,75.36676447052547
20000,sea_P(y),2,sudden,OOB,75.24067388688329
25000,sea_P(y),2,sudden,OOB,75.2410800385728
30000,sea_P(y),2,sudden,OOB,75.08354498061757
35000,sea_P(y),2,sudden,OOB,75.08181661594993
40000,sea_P(y),2,sudden,OOB,74.91711041896916
45000,sea_P(y),2,sudden,OOB,74.85244142371667
50000,sea_P(y),2,sudden,OOB,74.97084489484054
55000,sea_P(y),2,sudden,OOB,75.14231499051233
60000,sea_P(y),2,sudden,OOB,74.85549132947976
65000,sea_P(y),2,sudden,OOB,74.87716999672453
70000,sea_P(y),2,sudden,OOB,75.03084135208486
75000,sea_P(y),2,sudden,OOB,74.76152623211446
80000,sea_P(y),2,sudden,OOB,74.35086551264979
85000,sea_P(y),2,sudden,OOB,74.62066991125107
90000,sea_P(y),2,sudden,OOB,74.5701016693862
95000,sea_P(y),2,sudden,OOB,74.56550802139036
100000,sea_P(y),2,sudden,OOB,74.6532663316583
5000,sea_P(y),2,sudden,ESOS_ELM,0.0
10000,sea_P(y),2,sudden,ESOS_ELM,0.0
15000,sea_P(y),2,sudden,ESOS_ELM,25.068018138170174
20000,sea_P(y),2,sudden,ESOS_ELM,37.61532290413157
25000,sea_P(y),2,sudden,ESOS_ELM,45.317422050787535
30000,sea_P(y),2,sudden,ESOS_ELM,50.31412912712204
35000,sea_P(y),2,sudden,ESOS_ELM,53.9426996612505
40000,sea_P(y),2,sudden,ESOS_ELM,56.571385511905966
45000,sea_P(y),2,sudden,ESOS_ELM,58.66347701663388
50000,sea_P(y),2,sudden,ESOS_ELM,60.52479189287008
55000,sea_P(y),2,sudden,ESOS_ELM,75.74003795066412
60000,sea_P(y),2,sudden,ESOS_ELM,75.39499036608865
65000,sea_P(y),2,sudden,ESOS_ELM,75.4471012119227
70000,sea_P(y),2,sudden,ESOS_ELM,75.5711818406119
75000,sea_P(y),2,sudden,ESOS_ELM,75.29610492845786
80000,sea_P(y),2,sudden,ESOS_ELM,74.93175765645806
85000,sea_P(y),2,sudden,ESOS_ELM,75.21757801316919
90000,sea_P(y),2,sudden,ESOS_ELM,75.15250407932724
95000,sea_P(y),2,sudden,ESOS_ELM,75.13034759358288
100000,sea_P(y),2,sudden,ESOS_ELM,75.21909547738694
5000,sea_P(y),2,sudden,improved_UOB,75.71315372424725
10000,sea_P(y),2,sudden,improved_UOB,75.46831406935033
15000,sea_P(y),2,sudden,improved_UOB,75.42011202987463
20000,sea_P(y),2,sudden,improved_UOB,75.15042117930204
25000,sea_P(y),2,sudden,improved_UOB,75.13661202185791
30000,sea_P(y),2,sudden,improved_UOB,74.93650581473067
35000,sea_P(y),2,sudden,improved_UOB,74.97272779468335
40000,sea_P(y),2,sudden,improved_UOB,74.81663819953782
45000,sea_P(y),2,sudden,improved_UOB,74.78536934358792
50000,sea_P(y),2,sudden,improved_UOB,74.88639562472352
55000,sea_P(y),2,sudden,improved_UOB,75.04743833017076
60000,sea_P(y),2,sudden,improved_UOB,74.66281310211946
65000,sea_P(y),2,sudden,improved_UOB,74.74615132656403
70000,sea_P(y),2,sudden,improved_UOB,74.80878361707379
75000,sea_P(y),2,sudden,improved_UOB,74.56279809220986
80000,sea_P(y),2,sudden,improved_UOB,74.20106524633822
85000,sea_P(y),2,sudden,improved_UOB,74.46321213856285
90000,sea_P(y),2,sudden,improved_UOB,74.40692858039414
95000,sea_P(y),2,sudden,improved_UOB,74.40953654188947
100000,sea_P(y),2,sudden,improved_UOB,74.52261306532662
5000,sea_P(y),2,sudden,WEOB2,77.89223454833596
10000,sea_P(y),2,sudden,WEOB2,75.16939019529694
15000,sea_P(y),2,sudden,WEOB2,75.04667911443052
20000,sea_P(y),2,sudden,WEOB2,75.04011231448054
25000,sea_P(y),2,sudden,WEOB2,75.09643201542914
30000,sea_P(y),2,sudden,WEOB2,74.93650581473067
35000,sea_P(y),2,sudden,WEOB2,74.98995234540965
40000,sea_P(y),2,sudden,WEOB2,74.87189792022505
45000,sea_P(y),2,sudden,WEOB2,74.84349847969952
50000,sea_P(y),2,sudden,WEOB2,74.95475931958016
55000,sea_P(y),2,sudden,WEOB2,75.14231499051233
60000,sea_P(y),2,sudden,WEOB2,74.85549132947976
65000,sea_P(y),2,sudden,WEOB2,74.9754339993449
70000,sea_P(y),2,sudden,WEOB2,75.17887984209229
75000,sea_P(y),2,sudden,WEOB2,74.88076311605722
80000,sea_P(y),2,sudden,WEOB2,74.45073235685753
85000,sea_P(y),2,sudden,WEOB2,74.73518465502434
90000,sea_P(y),2,sudden,WEOB2,74.69561943014936
95000,sea_P(y),2,sudden,WEOB2,74.68805704099823
100000,sea_P(y),2,sudden,WEOB2,74.79396984924622
5000,sea_P(y),2,sudden,UOB,75.83201267828845
10000,sea_P(y),2,sudden,UOB,75.52809884416102
15000,sea_P(y),2,sudden,UOB,75.36676447052547
20000,sea_P(y),2,sudden,UOB,75.24067388688329
25000,sea_P(y),2,sudden,UOB,75.2410800385728
30000,sea_P(y),2,sudden,UOB,75.08354498061757
35000,sea_P(y),2,sudden,UOB,75.08181661594993
40000,sea_P(y),2,sudden,UOB,74.91711041896916
45000,sea_P(y),2,sudden,UOB,74.85244142371667
50000,sea_P(y),2,sudden,UOB,74.95878071339529
55000,sea_P(y),2,sudden,UOB,75.42694497153698
60000,sea_P(y),2,sudden,UOB,75.09633911368017
65000,sea_P(y),2,sudden,UOB,75.17196200458567
70000,sea_P(y),2,sudden,UOB,75.27757216876387
75000,sea_P(y),2,sudden,UOB,74.9602543720191
80000,sea_P(y),2,sudden,UOB,74.56724367509989
85000,sea_P(y),2,sudden,UOB,74.83538505582592
90000,sea_P(y),2,sudden,UOB,74.78348186268354
95000,sea_P(y),2,sudden,UOB,74.75490196078431
100000,sea_P(y),2,sudden,UOB,74.85427135678391
5000,sea_P(y),2,sudden,CSMOTE,76.38668779714739
10000,sea_P(y),2,sudden,CSMOTE,75.40852929453966
15000,sea_P(y),2,sudden,CSMOTE,74.88663643638303
20000,sea_P(y),2,sudden,CSMOTE,74.66907340553551
